epoch,phase,lr,loss_total,loss_torsion,loss_d_phi,loss_d_phi_dual,loss_volume,loss_ortho,loss_det,det_g_mean,det_gram,torsion_test,det_gram_test
2212,phase2,0.0001,1.0575479791441467e-05,9.570690018279038e-09,9.395481725960053e-09,1.7520832007456022e-10,1.0945758188718457e-13,2.1112677131895907e-05,0.0,0.9999998807907104,1.0256375074386597,,
2213,phase2,0.0001,2.2590897060581483e-05,9.575725101740318e-09,9.405615841728832e-09,1.701096485895448e-10,1.0740540401510401e-13,4.51434898423031e-05,0.0,0.9999998807907104,1.2719841003417969,,
2214,phase2,0.0001,2.8830108931288123e-05,9.54038448242045e-09,9.37324884375812e-09,1.671358745847229e-10,1.1011504208457978e-13,5.7622055464889854e-05,0.0,0.9999998807907104,1.1189846992492676,,
2215,phase2,0.0001,3.0237333703553304e-05,9.597082240020427e-09,9.425233926663168e-09,1.7184864642416642e-10,1.1121138732139713e-13,6.0436279454734176e-05,0.0,0.9999998807907104,0.7953156232833862,,
2216,phase2,0.0001,1.835476177802775e-05,9.445530579910155e-09,9.280199719796656e-09,1.653304715354409e-10,1.121706894036123e-13,3.6671739508165047e-05,0.0,0.9999998807907104,0.8107849359512329,,
2217,phase2,0.0001,3.17726080538705e-05,9.278612544960652e-09,9.114801358123259e-09,1.638113811264219e-10,1.1338673056027204e-13,6.350810144795105e-05,0.0,0.9999998807907104,0.9382854104042053,,
2218,phase2,0.0001,1.739524486765731e-05,9.443805737419098e-09,9.27805210437782e-09,1.6575357753012554e-10,1.0692488561225844e-13,3.475271296338178e-05,0.0,0.9999998807907104,1.2017598152160645,,
2219,phase2,0.0001,3.0174904168234207e-05,9.630709563168693e-09,9.461052385972835e-09,1.6965681637337582e-10,1.1679893163751842e-13,6.031128577888012e-05,0.0,0.9999998807907104,1.1262485980987549,,
2220,phase2,0.0001,2.6136300220969133e-05,9.534471878680506e-09,9.368417153154951e-09,1.660545312365258e-10,1.0678437301070431e-13,5.2234463510103524e-05,0.0,0.9999998807907104,1.088771104812622,,
2221,phase2,0.0001,1.3032834431214724e-05,9.52912770912917e-09,9.36379862537251e-09,1.653289033454186e-10,1.11070874719843e-13,2.6027551939478144e-05,0.0,0.9999998807907104,0.9923878908157349,,
2222,phase2,0.0001,2.9441556762321852e-05,9.463526851050119e-09,9.302764780727557e-09,1.6076201481141084e-10,1.1035269920078861e-13,5.8845260355155915e-05,0.0,0.9999998807907104,0.9171337485313416,,
2223,phase2,0.0001,1.711244294710923e-05,9.423415825438042e-09,9.262738132065351e-09,1.6067755459481248e-10,1.0669243266647754e-13,3.418719279579818e-05,0.0,0.9999998807907104,0.86400306224823,,
2224,phase2,0.0001,3.1720373954158276e-05,9.349184537654764e-09,9.185894711549736e-09,1.632896040604237e-10,1.0649467419021619e-13,6.340334948617965e-05,0.0,0.9999998807907104,0.8447235226631165,,
2225,phase2,0.0001,2.1873975128983147e-05,9.536299749868249e-09,9.380203280784372e-09,1.5609671888405785e-10,1.1236844787987366e-13,4.370980605017394e-05,0.0,0.9999998807907104,0.8640171885490417,,
2226,phase2,0.0001,2.514134939701762e-05,9.342312701221545e-09,9.186246430203937e-09,1.5606665959566612e-10,1.1350642648011444e-13,5.0245329475728795e-05,0.0,0.9999998807907104,0.7181267738342285,,
2227,phase2,0.0001,1.7141413991339505e-05,9.354078400747312e-09,9.1909786448241e-09,1.6309946448966883e-10,1.0999361144126141e-13,3.424541137064807e-05,0.0,0.9999998807907104,0.9105056524276733,,
2228,phase2,0.0001,1.930212056322489e-05,9.445047410849838e-09,9.289157887337751e-09,1.5588977331226772e-10,1.1500869701031036e-13,3.856646071653813e-05,0.0,0.9999998807907104,1.003833293914795,,
2229,phase2,0.0001,1.7174923414131626e-05,9.242591580971293e-09,9.084574870144024e-09,1.5801662756054213e-10,1.0512597736767049e-13,3.431287768762559e-05,0.0,0.9999998807907104,0.7606410980224609,,
2230,phase2,0.0001,2.2130554498289712e-05,9.239680132111516e-09,9.087624874837275e-09,1.5205531278539297e-10,1.0794316829265682e-13,4.422415076987818e-05,0.0,0.9999998807907104,0.8390194177627563,,
2231,phase2,0.0001,1.637111017771531e-05,9.30858856662553e-09,9.15199915851872e-09,1.5658958851805238e-10,1.088868578635882e-13,3.2704985642340034e-05,0.0,0.9999998807907104,1.1499100923538208,,
2232,phase2,0.0001,2.5897879822878167e-05,9.289661484501721e-09,9.130883604768769e-09,1.587777409550739e-10,1.0150734419678287e-13,5.17586013302207e-05,0.0,0.9999998807907104,1.334962010383606,,
2233,phase2,0.0001,2.410780143691227e-05,9.462000960525074e-09,9.304517156749625e-09,1.5748388704217575e-10,1.1377704334236682e-13,4.8177753342315555e-05,0.0,0.9999998807907104,1.0645800828933716,,
2234,phase2,0.0001,2.6063680707011372e-05,9.223530383906109e-09,9.072152806766098e-09,1.5137754938443493e-10,1.0691794671835453e-13,5.209046867094003e-05,0.0,0.9999998807907104,0.8975957632064819,,
2235,phase2,0.0001,2.47295611188747e-05,9.379664156483614e-09,9.222413055454126e-09,1.5725146185197048e-10,1.0610783085507336e-13,4.942160376231186e-05,0.0,0.9999998807907104,1.2154641151428223,,
2236,phase2,0.0001,2.292661702085752e-05,9.413398949220664e-09,9.261396982651604e-09,1.5200161962436454e-10,1.0529771499179219e-13,4.581558096106164e-05,0.0,0.9999998807907104,1.09951913356781,,
2237,phase2,0.0001,2.1034789824625477e-05,9.337344231141742e-09,9.185181504278717e-09,1.5216265747408642e-10,1.0869777300470673e-13,4.2032228520838544e-05,0.0,0.9999998807907104,1.153606653213501,,
2238,phase2,0.0001,2.9929495212854818e-05,9.146419621686164e-09,8.992279809660886e-09,1.5414014509218532e-10,1.0852603538058503e-13,5.9822403272846714e-05,0.0,0.9999998807907104,1.2185136079788208,,
2239,phase2,0.0001,1.950756814039778e-05,9.28599241944994e-09,9.137171019801826e-09,1.4882153842599166e-10,1.1502951369202208e-13,3.897799251717515e-05,0.0,0.9999998807907104,0.8651893138885498,,
2240,phase2,0.0001,1.921727198350709e-05,9.443105852824374e-09,9.288991797973267e-09,1.5411423526234813e-10,1.0436096431476471e-13,3.8396770833060145e-05,0.0,0.9999998807907104,1.006845235824585,,
2241,phase2,0.0001,4.759063813253306e-05,9.134367040530833e-09,8.987299793261627e-09,1.4706730278035707e-10,1.1006300038030048e-13,9.514473640592769e-05,0.0,0.9999998807907104,0.8872968554496765,,
2242,phase2,0.0001,2.4674378437339328e-05,9.347878027199386e-09,9.196402750433208e-09,1.5147530452175317e-10,1.0805766004207129e-13,4.931136572849937e-05,0.0,0.9999998807907104,0.7685111165046692,,
2243,phase2,0.0001,3.699203807627782e-05,9.246025278741854e-09,9.096913444750498e-09,1.4911191725808237e-10,1.134422417115033e-13,7.394709246000275e-05,0.0,0.9999998807907104,1.0151662826538086,,
2244,phase2,0.0001,2.193995169363916e-05,9.30944921151422e-09,9.158612535031807e-09,1.5083687077144248e-10,1.1283161904795946e-13,4.384266503620893e-05,0.0,0.9999998807907104,0.8501191735267639,,
2245,phase2,0.0001,1.2222955774632283e-05,9.213741769542594e-09,9.066652317812895e-09,1.4708918805173e-10,1.1306233727026438e-13,2.4409057004959323e-05,0.0,0.9999998807907104,0.8621166944503784,,
2246,phase2,0.0001,1.0532362466619816e-05,9.189518479502112e-09,9.04412722491088e-09,1.4539150439141224e-10,1.1332601523861285e-13,2.1027966795372777e-05,0.0,0.9999998807907104,0.9137408137321472,,
2247,phase2,0.0001,2.437916919006966e-05,9.198239503405148e-09,9.051046134800345e-09,1.4719374330507407e-10,1.0616854617673255e-13,4.8721543862484396e-05,0.0,0.9999998807907104,0.7932341694831848,,
2248,phase2,0.0001,2.4009445041883737e-05,9.165551873024924e-09,9.022995683949375e-09,1.4255645275351725e-10,1.1079678841063867e-13,4.7982226533349603e-05,0.0,0.9999998807907104,1.0649157762527466,,
2249,phase2,0.0001,1.9826044081128202e-05,9.146274848603753e-09,8.997927736231759e-09,1.4834714012756933e-10,1.0935349847862597e-13,3.961550464737229e-05,0.0,0.9999998807907104,1.0199220180511475,,
2250,phase2,0.0001,3.340698822285049e-05,9.132813616474778e-09,8.983093380265927e-09,1.497198476307915e-10,1.0917829140755231e-13,6.677744386252016e-05,0.0,0.9999998807907104,0.713521420955658,,
2251,phase2,0.0001,3.01609979942441e-05,9.063300332456947e-09,8.919622374037317e-09,1.436778751529033e-10,1.1138485966899481e-13,6.028574352967553e-05,0.0,0.9999998807907104,1.0850595235824585,,
2252,phase2,0.0001,2.8635840862989426e-05,9.17507314568411e-09,9.032453895940762e-09,1.4261890279865241e-10,1.1086791207315372e-13,5.723498179577291e-05,0.0,0.9999998807907104,1.2046854496002197,,
2253,phase2,0.0001,2.43162976403255e-05,9.078836349374342e-09,8.936511086687915e-09,1.4232537370872933e-10,1.1456287307698432e-13,4.8596280976198614e-05,0.0,0.9999998807907104,0.8999139070510864,,
2254,phase2,0.0001,2.397148091404233e-05,9.147786528274082e-09,9.00103547252229e-09,1.4675063941815836e-10,1.1058168269961755e-13,4.7906371037242934e-05,0.0,0.9999998807907104,1.041087031364441,,
2255,phase2,0.0001,1.3873876923753414e-05,9.27023524610604e-09,9.127191447078076e-09,1.4304357698335934e-10,1.1293570245651807e-13,2.7710671929526143e-05,0.0,0.9999998807907104,1.1460903882980347,,
2256,phase2,0.0001,1.8699314750847407e-05,8.999534450992996e-09,8.860210343186736e-09,1.3932432985086507e-10,1.1280733291929579e-13,3.736263170139864e-05,0.0,0.9999998807907104,1.1077864170074463,,
2257,phase2,0.0001,2.4952936655608937e-05,8.94541063445331e-09,8.807855778059093e-09,1.3755492578315653e-10,1.0560302632356411e-13,4.987009015167132e-05,0.0,0.9999998807907104,1.1936556100845337,,
2258,phase2,0.0001,3.1714258511783555e-05,9.25927867712062e-09,9.114348387129212e-09,1.449300679468024e-10,1.0919563864231208e-13,6.339148239931092e-05,0.0,0.9999998807907104,1.1300944089889526,,
2259,phase2,0.0001,1.37648075906327e-05,9.06613717432947e-09,8.92352236547822e-09,1.4261471170673445e-10,1.100838170620122e-13,2.7493349989526905e-05,0.0,0.9999998807907104,1.2203869819641113,,
2260,phase2,0.0001,3.543899583746679e-05,9.006487999840829e-09,8.871085199757545e-09,1.354031609057671e-10,1.1133975685861941e-13,7.084196840878576e-05,0.0,0.9999998807907104,0.7427949905395508,,
2261,phase2,0.0001,1.0641008884704206e-05,9.062784300795101e-09,8.918743077401814e-09,1.4404163972692174e-10,1.117821113449935e-13,2.1245767129585147e-05,0.0,0.9999998807907104,0.9903369545936584,,
2262,phase2,0.0001,1.5009575690783095e-05,8.843735521679719e-09,8.701627862706118e-09,1.4210756182908568e-10,1.0868216049342294e-13,2.998377567564603e-05,0.0,0.9999998807907104,0.9391734600067139,,
2263,phase2,0.0001,2.5075698431464843e-05,9.007594670151775e-09,8.865269407465348e-09,1.4232527656421468e-10,1.1616228812183493e-13,5.011536632082425e-05,0.0,0.9999998807907104,0.8185890316963196,,
2264,phase2,0.0001,1.9772805899265222e-05,9.000842737805215e-09,8.858803468569931e-09,1.4203936637979808e-10,1.1305886782331243e-13,3.950960672227666e-05,0.0,0.9999998807907104,1.0197746753692627,,
2265,phase2,0.0001,2.1114952687639743e-05,9.000872047693065e-09,8.865566059057528e-09,1.3530628006908074e-10,1.1224007834265137e-13,4.21939002990257e-05,0.0,0.9999998807907104,0.665803849697113,,
2266,phase2,0.0001,2.919378130172845e-05,9.015884039342836e-09,8.875574941669129e-09,1.4030945849619059e-10,1.1226262974783907e-13,5.83514993195422e-05,0.0,0.9999998807907104,0.6697251796722412,,
2267,phase2,0.0001,1.2312320905039087e-05,9.030606484827786e-09,8.891345437689324e-09,1.3926104713846144e-10,1.111836317457815e-13,2.4588518499513157e-05,0.0,0.9999998807907104,0.8876250982284546,,
2268,phase2,0.0001,3.359120455570519e-05,8.881706925478738e-09,8.74391936633856e-09,1.3778736485114962e-10,1.0884695922364074e-13,6.714688061038032e-05,0.0,0.9999998807907104,1.0820209980010986,,
2269,phase2,0.0001,1.9552631783881225e-05,8.930904016324348e-09,8.795907113778867e-09,1.349970135677836e-10,1.0887471479925637e-13,3.906953861587681e-05,0.0,0.9999998807907104,0.8443719148635864,,
2270,phase2,0.0001,1.4203258615452796e-05,8.985183264087482e-09,8.849188048998258e-09,1.3599520121143627e-10,1.0605058498036612e-13,2.837057581928093e-05,0.0,0.9999998807907104,0.9028564095497131,,
2271,phase2,0.0001,2.023297201958485e-05,8.818514807273914e-09,8.686334318497302e-09,1.321807663323682e-10,1.1089219820181739e-13,4.043067019665614e-05,0.0,0.9999998807907104,0.8227090835571289,,
2272,phase2,0.0001,1.4950664080970455e-05,8.928524586337971e-09,8.792298444859625e-09,1.3622585004480214e-10,1.0529251082136426e-13,2.986561412399169e-05,0.0,0.9999998807907104,1.0116190910339355,,
2273,phase2,0.0001,1.3275279343361035e-05,8.885058910834687e-09,8.752451208238199e-09,1.3260727238506576e-10,1.0785122794843005e-13,2.6515017452766187e-05,0.0,0.9999998807907104,1.1210896968841553,,
2274,phase2,0.0001,2.0700246750493534e-05,8.820979502388582e-09,8.687855768130248e-09,1.3312356772487988e-10,1.0980105713542798e-13,4.1365208744537085e-05,0.0,0.9999998807907104,0.9483808875083923,,
2275,phase2,0.0001,1.169639017462032e-05,8.769058368329752e-09,8.63198934553111e-09,1.3706924484324645e-10,1.0474433820295559e-13,2.3357704776572064e-05,0.0,0.9999998807907104,0.9831206202507019,,
2276,phase2,0.0001,2.5407536668353714e-05,8.87406237382038e-09,8.738488155302093e-09,1.3557407974040814e-10,1.0746958878371515e-13,5.0779577577486634e-05,0.0,0.9999998807907104,1.2891713380813599,,
2277,phase2,0.0001,2.891793155868072e-05,8.847150567703466e-09,8.714244437157959e-09,1.3290621381223389e-10,1.158882018126306e-13,5.780047285952605e-05,0.0,0.9999998807907104,1.290994644165039,,
2278,phase2,0.0001,1.4319654837890994e-05,8.778946458676273e-09,8.646187765748437e-09,1.3275891497244174e-10,1.1307274561112024e-13,2.8604194085346535e-05,0.0,0.9999998807907104,1.051648736000061,,
2279,phase2,0.0001,2.6849987989407964e-05,8.977893095618583e-09,8.844925680762117e-09,1.3296741485646635e-10,1.0438351571995241e-13,5.3664065490011126e-05,0.0,0.9999998807907104,1.060563325881958,,
2280,phase2,0.0001,3.128644311800599e-05,8.898847880800531e-09,8.762278014273761e-09,1.3657017183810183e-10,1.0491781055055327e-13,6.25372922513634e-05,0.0,0.9999998807907104,1.0482615232467651,,
2281,phase2,0.0001,2.5153274691547267e-05,8.898183523342595e-09,8.762504499770785e-09,1.3567919010526452e-10,1.0744703737852745e-13,5.027095539844595e-05,0.0,0.9999998807907104,0.8528491854667664,,
2282,phase2,0.0001,1.591903310327325e-05,8.750162372450632e-09,8.622428104843038e-09,1.277338790295346e-10,1.1290794688090244e-13,3.180306521244347e-05,0.0,0.9999998807907104,0.9306784868240356,,
2283,phase2,0.0001,2.7132780815009028e-05,8.740910217852615e-09,8.609558399541584e-09,1.3135201260006113e-10,1.0675661743508869e-13,5.42305970157031e-05,0.0,0.9999998807907104,1.2289836406707764,,
2284,phase2,0.0001,8.77761522133369e-06,8.775955073758723e-09,8.644010840441751e-09,1.3194460801724262e-10,1.0755805968098997e-13,1.752012576616835e-05,0.0,0.9999998807907104,0.8686901330947876,,
2285,phase2,0.0001,1.8964998162118718e-05,8.751718461041946e-09,8.617872637728397e-09,1.3384590658027662e-10,1.0685029250279143e-13,3.789498805417679e-05,0.0,0.9999998807907104,1.0596394538879395,,
2286,phase2,0.0001,1.7850936274044216e-05,8.755401736948443e-09,8.624878589102991e-09,1.305233005011175e-10,1.0741754707943585e-13,3.566684972611256e-05,0.0,0.9999998807907104,0.9720834493637085,,
2287,phase2,0.0001,4.2708637920441106e-05,8.82427375614725e-09,8.69638228095937e-09,1.2789148906566794e-10,1.0428637120529771e-13,8.538198017049581e-05,0.0,0.9999998807907104,0.8621941208839417,,
2288,phase2,0.0001,2.0500909158727154e-05,8.90655282859143e-09,8.775952409223464e-09,1.3060068304593386e-10,1.1106220110246312e-13,4.096619159099646e-05,0.0,0.9999998807907104,0.9829766750335693,,
2289,phase2,0.0001,2.3553790015284903e-05,8.833325182422413e-09,8.708128440559904e-09,1.251966308402075e-10,1.0394983485095821e-13,4.707224798039533e-05,0.0,0.9999998807907104,0.9958969354629517,,
2290,phase2,0.0001,1.7846856280812062e-05,8.721755762053363e-09,8.596707345986943e-09,1.25048707499964e-10,1.0753724299927825e-13,3.5658824344864115e-05,0.0,0.9999998807907104,0.8810697793960571,,
2291,phase2,0.0001,3.598019975470379e-05,8.807369944463517e-09,8.676828144871251e-09,1.3054204939244585e-10,1.1126863319610436e-13,7.19251693226397e-05,0.0,0.9999998807907104,0.810574471950531,,
2292,phase2,0.0001,2.1683119484805502e-05,8.71142447067541e-09,8.58436521866679e-09,1.2705965446446754e-10,1.0791714744051717e-13,4.333139440859668e-05,0.0,0.9999998807907104,0.9474379420280457,,
2293,phase2,0.0001,2.2657139197690412e-05,8.762212289070703e-09,8.63477378487687e-09,1.2743842092710622e-10,1.1080372730454258e-13,4.52792301075533e-05,0.0,0.9999998807907104,0.9445405006408691,,
2294,phase2,0.0001,2.5604382244637236e-05,8.635008263979671e-09,8.51043679972463e-09,1.245711589437093e-10,1.0963452368173421e-13,5.117422551847994e-05,0.0,0.9999998807907104,1.0837184190750122,,
2295,phase2,0.0001,3.0576113204006106e-05,8.750824065373308e-09,8.620139269055471e-09,1.306849489735029e-10,1.1586218096049095e-13,6.111722177593037e-05,0.0,0.9999998807907104,1.0069680213928223,,
2296,phase2,0.0001,2.2960557544138283e-05,8.537493378923955e-09,8.412202490148957e-09,1.2529084714163474e-10,1.0868216049342294e-13,4.5886965381214395e-05,0.0,0.9999998807907104,1.0983479022979736,,
2297,phase2,0.0001,2.795116051856894e-05,8.762149228402905e-09,8.638526338700103e-09,1.236226676581964e-10,1.1323060544743413e-13,5.586727274931036e-05,0.0,0.9999998807907104,1.100161075592041,,
2298,phase2,0.0001,2.0041799871250987e-05,8.678840757170292e-09,8.552073715861752e-09,1.2676722171978128e-10,1.1178731551542143e-13,4.00488825107459e-05,0.0,0.9999998807907104,0.9025192856788635,,
2299,phase2,0.0001,1.6862333723111078e-05,8.74960459640306e-09,8.627599079602533e-09,1.220055168005274e-10,1.0995197807783796e-13,3.3689670090097934e-05,0.0,0.9999998807907104,0.8999468684196472,,
2300,phase2,0.0001,2.4440905690426007e-05,8.737702117400659e-09,8.609547741400547e-09,1.2815482008932122e-10,1.0396718208571798e-13,4.8846861318452284e-05,0.0,0.9999998807907104,0.7930018305778503,,
2301,phase2,0.0001,1.916576366056688e-05,8.505781856626982e-09,8.38488389831582e-09,1.2089758361089054e-10,1.1532094723598618e-13,3.829750494332984e-05,0.0,0.9999998807907104,0.8386469483375549,,
2302,phase2,0.0001,1.8958800865220837e-05,8.605445245279952e-09,8.481841007323965e-09,1.2360464041183405e-10,1.1081066619844648e-13,3.788317917496897e-05,0.0,0.9999998807907104,1.0512800216674805,,
2303,phase2,0.0001,2.8814329198212363e-05,8.49065084906897e-09,8.366467518783338e-09,1.2418362171917607e-10,1.0668549377257364e-13,5.759469422628172e-05,0.0,0.9999998807907104,0.8713062405586243,,
2304,phase2,0.0001,2.4789444069028832e-05,8.606717116776963e-09,8.487996083772487e-09,1.1872071381535676e-10,1.1152884171750088e-13,4.9544461944606155e-05,0.0,0.9999998807907104,1.1280659437179565,,
2305,phase2,0.0001,2.526190655771643e-05,8.67073080002001e-09,8.547832663907684e-09,1.228980944789626e-10,1.0706886766076451e-13,5.0489128625486046e-05,0.0,0.9999998807907104,1.0385311841964722,,
2306,phase2,0.0001,1.879358387668617e-05,8.4909181907733e-09,8.369056558876764e-09,1.2186143760750667e-10,1.0717295106932312e-13,3.755320358322933e-05,0.0,0.9999998807907104,1.0788521766662598,,
2307,phase2,0.0001,3.82620892196428e-05,8.64324700700081e-09,8.523596939369327e-09,1.1965008150927048e-10,1.1366255159295235e-13,7.6489603088703e-05,0.0,0.9999998807907104,0.9371781349182129,,
2308,phase2,0.0001,3.331896004965529e-05,8.550593122436112e-09,8.43236325209773e-09,1.1822964829377725e-10,1.0572098751993053e-13,6.66037158225663e-05,0.0,0.9999998807907104,0.8708610534667969,,
2309,phase2,0.0001,4.318213541409932e-05,8.656713568200303e-09,8.535085527228148e-09,1.2162768014967185e-10,1.0675314798813673e-13,8.632964454591274e-05,0.0,0.9999998807907104,0.750014066696167,,
2310,phase2,0.0001,1.3882900020689704e-05,8.630831160871821e-09,8.511483073903037e-09,1.1934774002408943e-10,1.0970911679120121e-13,2.773127744148951e-05,0.0,0.9999998807907104,1.0355823040008545,,
2311,phase2,0.0001,2.5220271709258668e-05,8.53975823389419e-09,8.420016683885478e-09,1.197419247089826e-10,1.0429157537572564e-13,5.0406382797518745e-05,0.0,0.9999998807907104,0.8066020011901855,,
2312,phase2,0.0001,3.0053606678848155e-05,8.662873085540923e-09,8.541067408884828e-09,1.2180585706733638e-10,1.1349775286273456e-13,6.007256160955876e-05,0.0,0.9999998807907104,0.8990015387535095,,
2313,phase2,0.0001,1.554340087750461e-05,8.52601722556301e-09,8.40333758134193e-09,1.2268008831028965e-10,1.1110556918936254e-13,3.105269934167154e-05,0.0,0.9999998807907104,1.0371662378311157,,
2314,phase2,0.0001,2.923444662883412e-05,8.523167949192612e-09,8.404992257737831e-09,1.181761355439903e-10,1.0346758172463666e-13,5.8434801758266985e-05,0.0,0.9999998807907104,1.1385267972946167,,
2315,phase2,0.0001,2.868831688829232e-05,8.533324269421882e-09,8.418348684813282e-09,1.1497532093063256e-10,1.0906900382856577e-13,5.73424986214377e-05,0.0,0.9999998807907104,0.957116961479187,,
2316,phase2,0.0001,2.1174284484004602e-05,8.447624821883437e-09,8.327082134940156e-09,1.2054228448743487e-10,1.1328091242823746e-13,4.2314779420848936e-05,0.0,0.9999998807907104,0.9096955060958862,,
2317,phase2,0.0001,2.0029126972076483e-05,8.525205430487404e-09,8.409106300177882e-09,1.1609871397588734e-10,1.0910890246851324e-13,4.002415153081529e-05,0.0,0.9999998807907104,1.212903380393982,,
2318,phase2,0.0001,2.1635463781422004e-05,8.468279411033564e-09,8.351650038207481e-09,1.1662951160396062e-10,1.0901696212428647e-13,4.323705434217118e-05,0.0,0.9999998807907104,1.0106357336044312,,
2319,phase2,0.0001,2.5874363927869126e-05,8.548813212883033e-09,8.432373022060347e-09,1.1643978836684e-10,1.0713825659980358e-13,5.171453085495159e-05,0.0,0.9999998807907104,0.7961490154266357,,
2320,phase2,0.0001,2.3897247956483625e-05,8.522791361542659e-09,8.406786378145625e-09,1.1600453930782351e-10,1.1282468015405556e-13,4.776040441356599e-05,0.0,0.9999998807907104,0.8835205435752869,,
2321,phase2,0.0001,1.529846849734895e-05,8.541103824200036e-09,8.42093150765777e-09,1.2017267736474935e-10,1.0645304082679274e-13,3.05627727357205e-05,0.0,0.9999998807907104,0.9359949231147766,,
2322,phase2,0.0001,3.1262257834896445e-05,8.511110927145182e-09,8.39542657615766e-09,1.1568403179840203e-10,1.0778357373286696e-13,6.249047146411613e-05,0.0,0.9999998807907104,1.141369342803955,,
2323,phase2,0.0001,1.1825336514448281e-05,8.374602344929372e-09,8.259492645379396e-09,1.151096440388244e-10,1.0744877210200343e-13,2.3617174520040862e-05,0.0,0.9999998807907104,1.0133042335510254,,
2324,phase2,0.0001,1.6879537724889815e-05,8.438887810768847e-09,8.323590705572315e-09,1.152975354079544e-10,1.1451603554313294e-13,3.3725318644428626e-05,0.0,0.9999998807907104,1.0132670402526855,,
2325,phase2,0.0001,2.7807303922600113e-05,8.525129935321729e-09,8.410130369895796e-09,1.1499921154234372e-10,1.1426276591564033e-13,5.558050543186255e-05,0.0,0.9999998807907104,1.0976603031158447,,
2326,phase2,0.0001,1.724403045955114e-05,8.44811776090637e-09,8.336415113774365e-09,1.1170283448214136e-10,1.1123046927963287e-13,3.4454267733963206e-05,0.0,0.9999998807907104,0.9882336258888245,,
2327,phase2,0.0001,9.123851668846328e-06,8.456100708542635e-09,8.34404012550749e-09,1.1206090222426468e-10,1.1467042593249488e-13,1.821387922973372e-05,0.0,0.9999998807907104,0.9700933694839478,,
2328,phase2,0.0001,1.6867457816260867e-05,8.450315114316709e-09,8.33734858929347e-09,1.1296610175071109e-10,1.1047412984410698e-13,3.3701115171425045e-05,0.0,0.9999998807907104,1.028017520904541,,
2329,phase2,0.0001,3.344148717587814e-05,8.557239361550728e-09,8.444313692734795e-09,1.1292565493814521e-10,1.1832895774332997e-13,6.684874824713916e-05,0.0,0.9999998807907104,1.0873258113861084,,
2330,phase2,0.0001,3.6989731597714126e-05,8.371033644039017e-09,8.266018092228933e-09,1.0501524649875194e-10,1.1016361434190713e-13,7.394597923848778e-05,0.0,0.9999998807907104,0.8940514326095581,,
2331,phase2,0.0001,3.23256135743577e-05,8.396694894940993e-09,8.283814523224464e-09,1.1288053824998201e-10,1.0613385170721301e-13,6.461764132836834e-05,0.0,0.9999998807907104,0.8908283710479736,,
2332,phase2,0.0001,2.449241583235562e-05,8.399330120312243e-09,8.28776780537055e-09,1.115626133141312e-10,1.1841048974670088e-13,4.8951234930427745e-05,0.0,0.9999998807907104,1.1945101022720337,,
2333,phase2,0.0001,3.3760421501938254e-05,8.545893770417479e-09,8.43490965962701e-09,1.1098431895728567e-10,1.081166406402545e-13,6.748666055500507e-05,0.0,0.9999998807907104,0.7447388768196106,,
2334,phase2,0.0001,1.9375982446945272e-05,8.311713983744085e-09,8.204201762396224e-09,1.0751256135366205e-10,1.1587779347177474e-13,3.8718717405572534e-05,0.0,0.9999998807907104,0.797210693359375,,
2335,phase2,0.0001,1.7769745682016946e-05,8.223192793366252e-09,8.113683946930905e-09,1.0950858275737829e-10,1.096050333826426e-13,3.550659675966017e-05,0.0,0.9999998807907104,0.978943407535553,,
2336,phase2,0.0001,3.1332609069067985e-05,8.367710968570918e-09,8.25980883689681e-09,1.0790238147428965e-10,1.029263480001319e-13,6.263174873311073e-05,0.0,0.9999998807907104,0.9836027026176453,,
2337,phase2,0.0001,2.223178671556525e-05,8.33823499135633e-09,8.23030887886489e-09,1.0792568228001898e-10,1.0902737046514233e-13,4.443022044142708e-05,0.0,0.9999998807907104,0.8151394724845886,,
2338,phase2,0.0001,1.6120267900987528e-05,8.3772411230143e-09,8.267347695323224e-09,1.0989305992969989e-10,1.1612585892883942e-13,3.2207026379182935e-05,0.0,0.9999998807907104,0.9485827088356018,,
2339,phase2,0.0001,1.8056116459774785e-05,8.318122191042221e-09,8.208967727796335e-09,1.091543036513265e-10,1.0731519839435322e-13,3.607895996537991e-05,0.0,0.9999998807907104,0.9395940899848938,,
2340,phase2,0.0001,2.5540648493915796e-05,8.287938335627132e-09,8.181400446005682e-09,1.0653823656614492e-10,1.1355499873744179e-13,5.1048144086962566e-05,0.0,0.9999998807907104,0.9076730608940125,,
2341,phase2,0.0001,3.477456994005479e-05,8.41142355767488e-09,8.305881316061914e-09,1.0554251222982813e-10,1.1366949048685626e-13,6.95154958521016e-05,0.0,0.9999998807907104,0.9448838233947754,,
2342,phase2,0.0001,2.866991053451784e-05,8.272091456262842e-09,8.165216947020326e-09,1.0687470353154538e-10,1.0315186205200888e-13,5.730673365178518e-05,0.0,0.9999998807907104,1.2435846328735352,,
2343,phase2,0.0001,1.4486537111224607e-05,8.285827135523505e-09,8.182166055803464e-09,1.0366088543101171e-10,1.1514920961186448e-13,2.8939930416527204e-05,0.0,0.9999998807907104,0.9963187575340271,,
2344,phase2,0.0001,2.6730082026915625e-05,8.399118733848354e-09,8.288349562235453e-09,1.1076911610174989e-10,1.1003697952816083e-13,5.342656731954776e-05,0.0,0.9999998807907104,0.9376220107078552,,
