epoch,loss,torsion,phi_norm_sq,det_g
803,0.001353166764602065,4.409489702084102e-05,7.0,0.9638189077377319
804,0.0013609795132651925,5.190535375731997e-05,6.999999523162842,0.9638188481330872
805,0.0013567128917202353,4.764031109516509e-05,7.0,0.9638189077377319
806,0.0013572839088737965,4.820376852876507e-05,7.0,0.9638187885284424
807,0.0013524600071832538,4.3382548028603196e-05,7.0,0.9638187885284424
808,0.0013575716875493526,4.8499558033654466e-05,7.0,0.9638189077377319
809,0.0013513240264728665,4.2239313188474625e-05,7.0,0.9638186693191528
810,0.0013550127623602748,4.59350339951925e-05,7.0,0.9638187885284424
811,0.0013467702083289623,3.770343755604699e-05,7.0,0.9638190269470215
812,0.0013512797886505723,4.2208390368614346e-05,7.0,0.9638189077377319
813,0.0013476788299158216,3.8609010516665876e-05,7.0,0.9638189077377319
814,0.001344445743598044,3.537315933499485e-05,7.0,0.9638189077377319
815,0.0013474769657477736,3.840556746581569e-05,7.0,0.9638189077377319
816,0.0013415815774351358,3.251305315643549e-05,7.0,0.9638189077377319
817,0.0013524072710424662,4.332548996899277e-05,7.0,0.9638187885284424
818,0.0013385182246565819,2.9442349841701798e-05,7.0,0.9638187885284424
819,0.0013475174782797694,3.844284947263077e-05,7.0,0.9638188481330872
820,0.0013382064644247293,2.9128495953045785e-05,7.0,0.9638187885284424
821,0.0013435358414426446,3.446226764936e-05,7.0,0.9638189077377319
822,0.001342572970315814,3.3499869459774345e-05,7.0,0.9638189077377319
823,0.0013417002046480775,3.2624375307932496e-05,7.0,0.9638188481330872
824,0.0013374799164012074,2.840868546627462e-05,7.0,0.9638189077377319
825,0.0013366768835112453,2.7597352527664043e-05,7.0,0.9638187885284424
826,0.0013392488472163677,3.0176046493579634e-05,7.0,0.9638189077377319
827,0.0013354247203096747,2.635302735143341e-05,7.0,0.9638189077377319
828,0.0013341852463781834,2.51061483140802e-05,7.0,0.9638187885284424
829,0.0013332198141142726,2.4145074348780327e-05,7.0,0.9638189077377319
830,0.0013317698612809181,2.2693020582664758e-05,7.0,0.9638187885284424
831,0.0013266506139189005,1.757493009790778e-05,7.0,0.9638188481330872
832,0.0013246572343632579,1.5579917089780793e-05,7.0,0.9638188481330872
833,0.0013233987847343087,1.4322175957204308e-05,7.0,0.9638188481330872
834,0.0013231962220743299,1.4119677871349268e-05,7.0,0.9638187885284424
835,0.001321320072747767,1.2243218407093082e-05,6.999999523162842,0.9638187885284424
836,0.0013190340250730515,9.955473615264054e-06,7.0,0.9638187885284424
837,0.001318236580118537,9.150951882475056e-06,7.0,0.9638186693191528
838,0.001318353577516973,9.273336218029726e-06,7.0,0.9638187885284424
839,0.0013175052590668201,8.427635293628555e-06,7.0,0.9638187885284424
840,0.0013163203839212656,7.243813342938665e-06,7.0,0.9638187885284424
841,0.0013162837130948901,7.2071079557645135e-06,7.0,0.9638188481330872
842,0.0013153062900528312,6.225100605661282e-06,7.0,0.9638187885284424
843,0.001314835506491363,5.76288493903121e-06,7.0,0.9638189077377319
844,0.0013142955722287297,5.2248155952838715e-06,7.0,0.9638189077377319
845,0.0013138111680746078,4.720226570498198e-06,7.0,0.9638186693191528
846,0.0013136009220033884,4.523734787653666e-06,7.0,0.9638187885284424
847,0.0013134190812706947,4.35273159382632e-06,7.0,0.9638189673423767
848,0.0013125406112521887,3.466097950877156e-06,7.0,0.9638189077377319
849,0.001312506734393537,3.441125954850577e-06,7.0,0.9638190269470215
850,0.0013121403753757477,3.076348093600245e-06,7.0,0.9638190269470215
851,0.0013117193011566997,2.652550847415114e-06,7.0,0.9638189673423767
852,0.0013117174385115504,2.656528067745967e-06,7.0,0.9638190269470215
853,0.0013112863525748253,2.2187687136465684e-06,7.0,0.9638189673423767
854,0.0013112379238009453,2.179066086682724e-06,7.0,0.9638190269470215
855,0.0013110542204231024,1.9922881620004773e-06,7.0,0.9638190269470215
856,0.0013107394333928823,1.6794303974165814e-06,7.0,0.9638190865516663
857,0.001310687861405313,1.6231908830377506e-06,7.0,0.9638190269470215
858,0.0013104151003062725,1.350144430034561e-06,7.0,0.9638189673423767
859,0.001310364343225956,1.3149135611456586e-06,7.0,0.9638192057609558
860,0.0013102329103276134,1.1845423841805314e-06,7.0,0.9638192057609558
861,0.0013100827345624566,1.018978196043463e-06,7.0,0.9638190269470215
862,0.001310055493377149,1.0009074458139366e-06,7.0,0.963819146156311
863,0.0013099334901198745,8.744223123358097e-07,7.0,0.9638190865516663
864,0.0013099182397127151,8.566741485083185e-07,7.0,0.9638190269470215
865,0.001309772371314466,7.166617024267907e-07,7.0,0.963819146156311
866,0.0013097438495606184,6.857177368146949e-07,7.0,0.963819146156311
867,0.0013096450129523873,5.970863412585459e-07,7.0,0.9638192653656006
868,0.0013096185866743326,5.726927270188753e-07,7.0,0.9638192653656006
869,0.0013095000758767128,4.4383796193869784e-07,7.0,0.963819146156311
870,0.0013095345348119736,4.800832584805903e-07,7.0,0.963819146156311
871,0.0013094438472762704,3.9563752807225683e-07,7.0,0.9638192057609558
872,0.0013094216119498014,3.6402948921931966e-07,7.0,0.9638190865516663
873,0.0013093663146719337,3.173081495333463e-07,7.0,0.9638192653656006
874,0.0013093489687889814,2.999574917339487e-07,7.0,0.9638192653656006
875,0.0013093072921037674,2.6278928544343216e-07,7.0,0.9638192653656006
876,0.0013092939043417573,2.4500496920154546e-07,7.0,0.9638192057609558
877,0.0013092614244669676,2.1204644440331322e-07,7.0,0.9638192057609558
878,0.0013092398876324296,2.0011420076571085e-07,7.0,0.9638193845748901
879,0.0013092164881527424,1.6976343886199174e-07,7.0,0.9638192653656006
880,0.0013092115987092257,1.70646870856217e-07,7.0,0.9638193249702454
881,0.001309176441282034,1.2770526325311948e-07,7.0,0.9638192057609558
882,0.0013092015869915485,1.4619129728998814e-07,7.0,0.963819146156311
883,0.001309154205955565,1.0775082870395636e-07,7.0,0.9638192653656006
884,0.0013091450091451406,1.0547475426392339e-07,7.0,0.9638193845748901
885,0.0013091381406411529,9.93081670230822e-08,7.0,0.9638193845748901
886,0.001309112412855029,8.379446825301784e-08,7.0,0.9638195037841797
887,0.0013091148575767875,8.115608807202079e-08,7.0,0.9638194441795349
888,0.0013091117143630981,6.819797704338271e-08,7.0,0.9638192653656006
889,0.0013091058935970068,6.756106074590207e-08,7.0,0.9638193845748901
890,0.0013090961147099733,5.3140801981044206e-08,7.0,0.9638192653656006
891,0.001309091574512422,5.151803250669218e-08,7.0,0.9638193845748901
892,0.001309089595451951,4.701199785017707e-08,7.0,0.9638192653656006
893,0.0013090661959722638,3.94409802595419e-08,7.0,0.9638195633888245
894,0.0013090879656374454,3.848342444712216e-08,7.0,0.9638192057609558
895,0.0013090802822262049,3.332705489356158e-08,7.0,0.9638192653656006
896,0.0013090892462059855,3.179253837970464e-08,7.0,0.9638190865516663
897,0.001309071434661746,2.6476214998183423e-08,7.0,0.9638192653656006
898,0.001309067360125482,2.5046464458000628e-08,7.0,0.9638193249702454
899,0.0013090571155771613,2.202142646012817e-08,7.0,0.9638194441795349
900,0.0013090416323393583,1.8673347312869737e-08,7.0,0.9638196229934692
901,0.001309060025960207,1.8403087054252865e-08,7.0,0.9638193249702454
902,0.0013090433785691857,1.63603228742204e-08,7.0,0.9638195037841797
903,0.001309066079556942,1.4235764567160913e-08,7.0,0.963819146156311
904,0.0013090537395328283,1.3050025060579173e-08,7.0,0.9638193845748901
905,0.0013090632855892181,1.1315384185195398e-08,7.0,0.963819146156311
906,0.0013090422144159675,1.0574368936033807e-08,7.0,0.9638193845748901
907,0.0013090488500893116,8.928840777855385e-09,7.0,0.9638193845748901
908,0.0013090467546135187,8.582670574242002e-09,7.0,0.9638193845748901
909,0.0013090429129078984,7.3797679078779765e-09,7.0,0.9638193845748901
910,0.0013090476859360933,6.6139422827404815e-09,7.0,0.9638193845748901
911,0.0013090526917949319,5.965479665803741e-09,7.0,0.9638192653656006
912,0.001309031154960394,5.52778400830789e-09,7.0,0.9638195037841797
913,0.0013090540887787938,4.738876846488438e-09,7.0,0.963819146156311
914,0.0013090550201013684,4.297012079490514e-09,7.0,0.9638192057609558
915,0.0013090567663311958,3.926457381453474e-09,7.0,0.963819146156311
916,0.0013090637512505054,3.3551348366245293e-09,6.999999523162842,0.9638190269470215
917,0.0013090368593111634,2.9911584320529983e-09,7.0,0.9638193845748901
918,0.0013090483844280243,2.89902524208685e-09,7.0,0.9638192653656006
919,0.0013090488500893116,2.324773928918944e-09,7.0,0.9638192653656006
920,0.0013090380234643817,2.1732002863927846e-09,6.999999523162842,0.9638193845748901
921,0.0013090528082102537,2.0987585003240383e-09,7.0,0.9638192057609558
922,0.001309023704379797,1.7288167564188939e-09,7.0,0.9638196229934692
923,0.001309046521782875,1.5075714010492902e-09,6.999999523162842,0.9638192653656006
924,0.0013090393040329218,1.421214035346452e-09,7.0,0.9638193845748901
925,0.0013090441934764385,1.3045733382455182e-09,7.0,0.9638192653656006
926,0.0013090450083836913,1.135841198873777e-09,7.0,0.9638192653656006
927,0.0013090601423755288,1.0090850377508787e-09,7.0,0.9638190269470215
928,0.0013090195134282112,9.364693465130358e-10,7.0,0.9638196229934692
929,0.001309039769694209,8.205420787277262e-10,7.0,0.9638193845748901
930,0.0013090275460854173,6.972589172704602e-10,7.0,0.9638195037841797
931,0.0013090487336739898,6.578273481494534e-10,7.0,0.9638192653656006
932,0.0013090278953313828,6.049492018433966e-10,7.0,0.9638195037841797
933,0.001309051876887679,5.414689807636819e-10,7.0,0.9638192057609558
934,0.0013090637512505054,4.452021251655225e-10,7.0,0.9638190269470215
935,0.0013090305728837848,3.9745079449815535e-10,7.0,0.9638195037841797
936,0.0013090473366901278,3.824801586560511e-10,7.0,0.9638192653656006
937,0.0013090240536257625,3.489205036011356e-10,7.0,0.9638195633888245
938,0.0013090301072224975,3.0710675669176624e-10,7.0,0.9638195037841797
939,0.001309046521782875,2.5888793886430506e-10,7.0,0.9638192653656006
940,0.0013090495485812426,2.2961949008859506e-10,7.0,0.9638192057609558
941,0.0013090420980006456,2.17312681738413e-10,7.0,0.9638193249702454
942,0.0013090348802506924,2.018448463925182e-10,7.0,0.9638193845748901
943,0.0013090257998555899,1.7910707639234857e-10,7.0,0.9638195037841797
944,0.0013090312713757157,1.55445947780386e-10,7.0,0.9638194441795349
945,0.0013090394204482436,1.3996837022745012e-10,7.0,0.9638193845748901
946,0.0013090415159240365,1.2681472538744742e-10,7.0,0.9638193249702454
947,0.0013090322026982903,1.1701777047345985e-10,7.0,0.9638194441795349
948,0.0013090296415612102,1.0496739588639059e-10,7.0,0.9638194441795349
949,0.0013090461725369096,9.303458003984133e-11,7.0,0.9638192653656006
950,0.0013090206775814295,8.291167752361162e-11,7.0,0.9638196229934692
951,0.0013090289430692792,7.546461372465174e-11,7.0,0.9638195037841797
952,0.0013090356951579452,7.256356626683669e-11,7.0,0.9638193845748901
953,0.001309039886109531,6.857787948622018e-11,7.0,0.9638193249702454
954,0.0013090468710288405,6.084958925622885e-11,7.0,0.9638192653656006
955,0.001309029059484601,5.6193275727034475e-11,7.0,0.9638195037841797
956,0.0013090530410408974,4.7544478770644716e-11,6.999999523162842,0.963819146156311
957,0.0013090604916214943,4.6805358200341374e-11,7.0,0.9638190865516663
958,0.0013090294087305665,4.423591354330014e-11,7.0,0.9638194441795349
959,0.0013090516440570354,4.067055719980672e-11,7.0,0.963819146156311
960,0.0013090004213154316,3.845942314617545e-11,7.0,0.9638198614120483
961,0.0013090220745652914,3.509693924375057e-11,6.999999523162842,0.9638196229934692
962,0.001308999489992857,3.343714194414815e-11,7.0,0.9638198614120483
963,0.0013090376742184162,3.067237783205279e-11,7.0,0.9638193845748901
964,0.001309047918766737,2.938319726419891e-11,7.0,0.9638192057609558
965,0.0013090647989884019,2.921719810533574e-11,7.0,0.9638190269470215
966,0.0013090521097183228,2.7219443712866997e-11,7.0,0.963819146156311
967,0.0013090086868032813,2.7785822254156045e-11,7.0,0.9638197422027588
968,0.0013090056600049138,2.4420295646754298e-11,7.0,0.9638198614120483
969,0.0013090383727103472,2.3562707340829547e-11,7.0,0.9638193845748901
970,0.0013090147404000163,2.3837055593278755e-11,6.999999523162842,0.9638197422027588
971,0.001309015555307269,2.3122691261701078e-11,7.0,0.963819682598114
972,0.0013090478023514152,2.2217901129995e-11,7.0,0.9638192653656006
973,0.0013090301072224975,2.2809561531222933e-11,7.0,0.9638195037841797
974,0.001309031038545072,2.1716801967830435e-11,7.0,0.9638195037841797
975,0.0013090339489281178,2.0288666580103865e-11,7.0,0.9638193845748901
976,0.001308996812440455,2.0067638523135756e-11,7.0,0.9638199806213379
977,0.0013090174179524183,2.075970298442975e-11,7.0,0.9638196229934692
978,0.0013090346474200487,1.9737579626255553e-11,7.0,0.9638193845748901
979,0.00130902836099267,2.0417256427207597e-11,7.0,0.9638195037841797
980,0.001309017650783062,1.7703009197456154e-11,7.0,0.9638196229934692
981,0.001309018349274993,1.9571184950439857e-11,7.0,0.9638196229934692
982,0.0013090355787426233,1.9474640650107844e-11,7.0,0.9638193845748901
983,0.0013090204447507858,1.8919159641694883e-11,7.0,0.9638196229934692
984,0.0013090015854686499,2.0062722316804837e-11,7.0,0.9638198614120483
985,0.001309005543589592,1.895645793115186e-11,7.0,0.9638198614120483
986,0.0013089943677186966,1.855760684010832e-11,7.0,0.9638199806213379
987,0.0013089976273477077,1.840707794520391e-11,7.0,0.9638199210166931
988,0.0013090072898194194,1.8499528298132617e-11,6.999999523162842,0.9638198614120483
989,0.0013090118300169706,1.8990002279006823e-11,7.0,0.9638197422027588
990,0.0013090050779283047,1.8880895111261786e-11,7.0,0.9638197422027588
991,0.0013090126449242234,1.8474465013351704e-11,7.0,0.9638197422027588
992,0.0013090255670249462,1.864790960537377e-11,7.0,0.9638195633888245
993,0.0013090257998555899,1.9013988300509155e-11,7.0,0.9638195037841797
994,0.0013090212596580386,1.785090651684751e-11,7.0,0.9638196229934692
995,0.0013090433785691857,1.7760907328190356e-11,7.0,0.9638192653656006
996,0.0013090460561215878,1.7123462370260967e-11,6.999999523162842,0.9638192653656006
997,0.0013090427964925766,1.7262812707086184e-11,7.0,0.9638192653656006
998,0.0013090333668515086,1.796465580461426e-11,7.0,0.9638194441795349
999,0.001309042563661933,1.7938659238603272e-11,7.0,0.9638192653656006
1000,0.0013090423308312893,1.795865019194043e-11,7.0,0.9638192653656006
1001,0.0013090507127344608,1.653913450638811e-09,7.0,0.963819146156311
1002,0.0013092146255075932,1.7272984109695244e-07,7.0,0.9638192653656006
1003,0.0013327356427907944,2.3709890228928998e-05,7.0,0.9638195037841797
1004,0.004836186766624451,0.003527172841131687,7.0,0.9638197422027588
1005,0.0035229576751589775,0.0022139460779726505,7.0,0.9638197422027588
1006,0.0024801508989185095,0.0011711381375789642,7.0,0.9638197422027588
1007,0.002808612072840333,0.0014996053650975227,7.0,0.9638198018074036
1008,0.002193156396970153,0.0008841614471748471,7.0,0.9638199806213379
1009,0.0019762080628424883,0.0006672133458778262,7.0,0.9638199806213379
1010,0.00283834058791399,0.0015293422620743513,7.0,0.9638199210166931
1011,0.0021824180148541927,0.0008734250441193581,7.0,0.9638199806213379
1012,0.003125753253698349,0.001816755742765963,7.0,0.9638199210166931
1013,0.003035240573808551,0.0017262448091059923,7.0,0.9638199806213379
1014,0.0021622255444526672,0.0008532308274880052,7.0,0.9638199806213379
1015,0.002337790559977293,0.0010288041085004807,7.0,0.9638200998306274
1016,0.0021498720161616802,0.0008408825378865004,7.0,0.9638199806213379
1017,0.002078607212752104,0.0007696227403357625,7.0,0.9638200998306274
1018,0.002054543700069189,0.0007455465965904295,7.0,0.9638199806213379
1019,0.0019307706970721483,0.0006217843038029969,7.0,0.9638200998306274
1020,0.002094466472044587,0.0007854829309508204,7.0,0.9638200998306274
1021,0.0017646315973252058,0.0004556483472697437,7.0,0.9638201594352722
1022,0.0022954237647354603,0.0009864382445812225,7.0,0.9638200998306274
1023,0.0018106393981724977,0.0005016542854718864,7.0,0.9638200998306274
1024,0.0027673891745507717,0.0014583986485376954,7.0,0.9638200998306274
1025,0.002526890952140093,0.0012179051991552114,7.0,0.9638200998306274
1026,0.002145198406651616,0.000836221210192889,7.0,0.963820219039917
1027,0.0023446152918040752,0.0010356309358030558,7.0,0.9638200998306274
1028,0.001974694197997451,0.0006657164776697755,7.0,0.963820219039917
1029,0.0021412083879113197,0.0008322300272993743,7.0,0.963820219039917
1030,0.001888904022052884,0.0005799285718239844,7.0,0.963820219039917
1031,0.0021531404927372932,0.0008441635873168707,7.0,0.963820219039917
1032,0.001977835316210985,0.000668864231556654,7.0,0.9638203382492065
1033,0.002022158121690154,0.0007131792372092605,7.0,0.963820219039917
1034,0.0019773351959884167,0.0006683566607534885,7.0,0.963820219039917
1035,0.001897611771710217,0.0005886409198865294,7.0,0.9638203382492065
1036,0.0018415732774883509,0.0005326011450961232,7.0,0.9638202786445618
1037,0.0018083344912156463,0.0004993678303435445,7.0,0.9638203382492065
1038,0.0017969408072531223,0.00048797420458868146,7.0,0.9638203382492065
1039,0.0017108041793107986,0.00040182945667766035,7.0,0.963820219039917
1040,0.0017834604950621724,0.00047449045814573765,7.0,0.9638203382492065
1041,0.0016157998470589519,0.0003068289952352643,7.0,0.9638202786445618
1042,0.0018144529312849045,0.0005054760840721428,7.0,0.963820219039917
1043,0.001641941606067121,0.0003329719475004822,7.0,0.9638203382492065
1044,0.0018842574208974838,0.0005752938450314105,7.0,0.9638203978538513
1045,0.0016641675028949976,0.00035519691300578415,7.0,0.9638202786445618
1046,0.001984379254281521,0.0006754070054739714,7.0,0.9638202786445618
1047,0.0017487151781097054,0.0004397503798827529,7.0,0.9638203978538513
1048,0.0021053021773695946,0.0007963425014168024,7.0,0.9638204574584961
1049,0.001996968872845173,0.0006880090804770589,7.0,0.9638204574584961
1050,0.0018662295769900084,0.0005572640802711248,7.0,0.9638203382492065
1051,0.0019268341129645705,0.0006178648909553885,7.0,0.9638203382492065
1052,0.001757356571033597,0.000448394421255216,7.0,0.9638204574584961
1053,0.0018805789295583963,0.0005716169252991676,7.0,0.9638204574584961
1054,0.0016643052222207189,0.0003553441201802343,7.0,0.9638204574584961
1055,0.0018588009988889098,0.0005498356185853481,7.0,0.9638203382492065
1056,0.0016967165283858776,0.00038776471046730876,7.0,0.9638205766677856
1057,0.0018230609130114317,0.000514105660840869,7.0,0.9638204574584961
1058,0.0017434824258089066,0.0004345254856161773,7.0,0.9638204574584961
1059,0.0017412343295291066,0.00043227183050476015,7.0,0.9638203978538513
1060,0.001716115279123187,0.0004071598523296416,7.0,0.9638205170631409
1061,0.0016992937307804823,0.0003903319011442363,7.0,0.9638203978538513
1062,0.0016863907221704721,0.0003774354117922485,7.0,0.9638205170631409
1063,0.0016531164292246103,0.00034415628761053085,7.0,0.9638204574584961
1064,0.0016418318264186382,0.0003328779130242765,7.0,0.9638205766677856
1065,0.0016055968590080738,0.0002966507454402745,7.0,0.9638206958770752
1066,0.0015951236709952354,0.00028616582858376205,7.0,0.9638205170631409
1067,0.0015998752787709236,0.000290925643639639,7.0,0.9638206362724304
1068,0.0015580304898321629,0.00024907803162932396,7.0,0.9638205766677856
1069,0.001610548933967948,0.0003016092232428491,7.0,0.9638206958770752
1070,0.0015139837050810456,0.00020503028645180166,7.0,0.9638205170631409
1071,0.0016425242647528648,0.0003335732617415488,7.0,0.9638205766677856
1072,0.0015291501767933369,0.0002202055766247213,7.0,0.9638206362724304
1073,0.0016078546177595854,0.00029890978476032615,7.0,0.9638206362724304
1074,0.0015473830280825496,0.00023843524104449898,7.0,0.9638205766677856
1075,0.0015891995280981064,0.00028025321080349386,7.0,0.9638206362724304
1076,0.0015430969651788473,0.00023415772011503577,7.0,0.96382075548172
1077,0.001576144015416503,0.0002672043046914041,7.0,0.9638206958770752
1078,0.0015243367524817586,0.0002153935784008354,7.0,0.9638206958770752
1079,0.0015595417935401201,0.00025060592452064157,7.0,0.9638208150863647
1080,0.001516546355560422,0.00020760923507623374,7.0,0.9638208150863647
1081,0.0015678920317441225,0.0002589584910310805,7.0,0.9638208150863647
1082,0.0015055579133331776,0.00019662361592054367,7.0,0.9638208150863647
1083,0.0015497198328375816,0.00024078527349047363,7.0,0.9638208150863647
1084,0.0015030668582767248,0.0001941344526130706,7.0,0.9638208150863647
1085,0.001525769243016839,0.00021683634258806705,6.999999523162842,0.9638208150863647
1086,0.0015161922201514244,0.00020726321963593364,7.0,0.9638208746910095
1087,0.001490144175477326,0.00018121468019671738,7.0,0.9638208746910095
1088,0.0015247681876644492,0.00021583560737781227,7.0,0.9638208150863647
1089,0.0014720058534294367,0.00016307103214785457,7.0,0.9638208150863647
1090,0.0014952459605410695,0.0001863187935668975,6.999999523162842,0.9638209342956543
1091,0.001469336450099945,0.00016041327035054564,7.0,0.9638209342956543
1092,0.0015056381234899163,0.00019671522022690624,7.0,0.9638209939002991
1093,0.0014549759216606617,0.00014604763418901712,7.0,0.9638208746910095
1094,0.001501796767115593,0.00019286249880678952,7.0,0.9638208150863647
1095,0.0014565109740942717,0.00014758386532776058,7.0,0.9638208746910095
1096,0.0014865316916257143,0.0001776081626303494,7.0,0.9638209342956543
1097,0.0014537504175677896,0.00014482524420600384,7.0,0.9638209342956543
1098,0.0014864460099488497,0.00017751420091371983,7.0,0.9638208150863647
1099,0.0014571630163118243,0.0001482443476561457,7.0,0.9638209939002991
1100,0.0014652820536866784,0.00015635963063687086,7.0,0.9638209342956543
1101,0.0014649570221081376,0.00015604260261170566,7.0,0.9638210535049438
1102,0.0014372006990015507,0.00012828403851017356,7.0,0.9638210535049438
1103,0.0014582187868654728,0.00014930387260392308,7.0,0.9638210535049438
1104,0.0014269647654145956,0.00011805485701188445,7.0,0.9638211727142334
1105,0.0014736931771039963,0.00016478524776175618,7.0,0.9638211727142334
1106,0.0014194324612617493,0.00011051745241275057,7.0,0.9638210535049438
1107,0.0014745010994374752,0.00016559287905693054,7.0,0.9638211727142334
1108,0.0014244712656363845,0.00011556719255167991,7.0,0.9638212323188782
1109,0.001462846528738737,0.00015394322690553963,7.0,0.9638212323188782
1110,0.001427338575012982,0.00011842958338093013,7.0,0.9638211727142334
1111,0.0014461760874837637,0.0001372789847664535,7.0,0.963821291923523
1112,0.0014364731032401323,0.00012757093645632267,7.0,0.963821291923523
1113,0.0014371105935424566,0.0001282055745832622,7.0,0.9638212323188782
1114,0.0014274369459599257,0.00011854166223201901,7.0,0.9638213515281677
1115,0.0014367991825565696,0.00012791212066076696,7.0,0.9638214111328125
1116,0.0014111069031059742,0.00010224031575489789,7.0,0.9638217687606812
1117,0.0014400527579709888,0.00013119231152813882,7.0,0.9638218283653259
1118,0.0014033998595550656,9.453189704800025e-05,7.0,0.9638217091560364
1119,0.001414298778399825,0.0001054254244081676,7.0,0.9638216495513916
1120,0.0014114384539425373,0.0001025686360662803,7.0,0.9638217091560364
1121,0.0014191556256264448,0.00011028020526282489,6.999999523162842,0.9638215899467468
1122,0.001398376072756946,8.950459596235305e-05,7.0,0.9638216495513916
1123,0.0013916592579334974,8.279784378828481e-05,7.0,0.9638218283653259
1124,0.0013937015319243073,8.483006968162954e-05,7.0,0.9638216495513916
1125,0.0013890777481719851,8.021927351364866e-05,7.0,0.9638218283653259
1126,0.0013848553644493222,7.599878153996542e-05,7.0,0.9638218879699707
1127,0.0013728366466239095,6.399592530215159e-05,7.0,0.963822066783905
1128,0.0013734325766563416,6.457949348259717e-05,7.0,0.9638218879699707
1129,0.001374213257804513,6.537075387313962e-05,7.0,0.963822066783905
1130,0.0013705602614209056,6.171633140183985e-05,6.999999523162842,0.963822066783905
1131,0.0013532531447708607,4.440675547812134e-05,7.0,0.9638220071792603
1132,0.0013620179379358888,5.3177489462541416e-05,7.0,0.9638221263885498
1133,0.00135713757481426,4.829413228435442e-05,7.0,0.963822066783905
1134,0.0013469927944242954,3.814160299953073e-05,7.0,0.9638219475746155
1135,0.0013456589076668024,3.682103124447167e-05,7.0,0.9638221263885498
1136,0.0013473673025146127,3.8534733903361484e-05,7.0,0.9638222455978394
1137,0.001343993586488068,3.515825665090233e-05,7.0,0.9638221263885498
1138,0.0013397320872172713,3.089333768002689e-05,7.0,0.9638221263885498
1139,0.0013373068068176508,2.8467062293202616e-05,7.0,0.9638221263885498
1140,0.0013365091290324926,2.7678886908688582e-05,7.0,0.9638222455978394
1141,0.001334480126388371,2.5656721845734864e-05,7.0,0.9638223648071289
1142,0.0013308485504239798,2.2017940864316188e-05,7.0,0.9638222455978394
1143,0.0013303179293870926,2.149070132873021e-05,7.0,0.9638222455978394
1144,0.0013304910389706492,2.1663136067218147e-05,7.0,0.9638222455978394
1145,0.0013278571423143148,1.9031171177630313e-05,7.0,0.9638222455978394
1146,0.0013259625993669033,1.7137062968686223e-05,7.0,0.9638223052024841
1147,0.0013272495707497,1.8425616872264072e-05,7.0,0.9638223052024841
1148,0.0013243884313851595,1.5565867215627804e-05,7.0,0.9638223648071289
1149,0.0013224126305431128,1.3588927686214447e-05,7.0,0.9638223648071289
1150,0.0013231767807155848,1.4361186913447455e-05,7.0,0.9638224840164185
1151,0.0013222439447417855,1.3429793398245238e-05,7.0,0.9638224244117737
1152,0.0013205873547121882,1.1777924555644859e-05,7.0,0.9638225436210632
1153,0.0013200397370383143,1.1219794032513164e-05,7.0,0.9638223648071289
1154,0.0013191545149311423,1.035062268783804e-05,7.0,0.963822603225708
1155,0.0013176911743357778,8.885880561138038e-06,7.0,0.963822603225708
1156,0.0013181783724576235,9.372790373163298e-06,7.0,0.963822603225708
1157,0.001316702226176858,7.905348866188433e-06,7.0,0.9638227224349976
1158,0.0013163828989490867,7.5869202191825025e-06,7.0,0.9638227224349976
1159,0.0013163198018446565,7.528563855885295e-06,7.0,0.9638227820396423
1160,0.0013148905709385872,6.0948268583160825e-06,7.0,0.9638227224349976
1161,0.0013152780011296272,6.48251807433553e-06,7.0,0.9638227224349976
1162,0.001314413151703775,5.615724148810841e-06,7.0,0.9638227224349976
1163,0.0013140414375811815,5.262251761450898e-06,7.0,0.9638229608535767
1164,0.0013136555207893252,4.85620057588676e-06,7.0,0.9638226628303528
1165,0.0013133541215211153,4.569917109620292e-06,7.0,0.9638229012489319
1166,0.001313094049692154,4.3029758671764284e-06,7.0,0.9638227820396423
1167,0.0013125779805704951,3.7952690945530776e-06,7.0,0.9638229012489319
1168,0.0013127560960128903,3.9614424167666584e-06,7.0,0.9638227224349976
1169,0.0013120559742674232,3.2676216505933553e-06,7.0,0.9638227820396423
1170,0.0013118565548211336,3.0725209398951847e-06,7.0,0.9638228416442871
1171,0.0013118283823132515,3.0325850275403354e-06,7.0,0.9638227224349976
1172,0.0013115019537508488,2.7218889044888783e-06,7.0,0.9638229608535767
1173,0.0013113616732880473,2.5805966288316995e-06,7.0,0.9638229012489319
1174,0.0013111266307532787,2.3518687157775275e-06,7.0,0.9638230204582214
1175,0.0013108730781823397,2.0937202407367295e-06,7.0,0.9638229608535767
1176,0.0013109110295772552,2.1326827663870063e-06,7.0,0.9638229608535767
1177,0.0013104944955557585,1.7186034710903186e-06,7.0,0.9638230204582214
1178,0.001310427556745708,1.648985289648408e-06,7.0,0.9638229608535767
1179,0.0013103847159072757,1.6073231563495938e-06,7.0,0.9638229608535767
1180,0.0013101164950057864,1.338335323453066e-06,7.0,0.9638229608535767
1181,0.0013101095100864768,1.3412100088316947e-06,7.0,0.9638230800628662
1182,0.0013099533971399069,1.1758268101402791e-06,7.0,0.9638229608535767
1183,0.0013099415227770805,1.1597595630519208e-06,7.0,0.9638229608535767
1184,0.0013098760973662138,1.1122564274046454e-06,7.0,0.963823139667511
1185,0.0013097060145810246,9.472915962760453e-07,7.0,0.9638231992721558
1186,0.0013097646879032254,9.920927368511911e-07,7.0,0.9638230800628662
