epoch,phase,loss,torsion_closure,torsion_coclosure,volume,topological,boundary,det_gram_h2,lr
2540,phase2_acyl_matching,4.561100006103516,0.016056332737207413,0.014067322947084904,8.255549022173625e-14,1.789189100265503,1.25093674659729,1.0021008253097534,8.549078780637414e-05
2550,phase2_acyl_matching,4.56199836730957,0.016080418601632118,0.014034098014235497,8.232477199943133e-14,1.7891899347305298,1.2515348196029663,1.0021001100540161,8.549078780637414e-05
2560,phase2_acyl_matching,4.560595989227295,0.01607488840818405,0.014135967940092087,7.605721608072713e-14,1.7891889810562134,1.2505972385406494,1.002100944519043,8.549078780637414e-05
2570,phase2_acyl_matching,4.560298442840576,0.01616288349032402,0.014141594991087914,7.482382768930762e-14,1.7891889810562134,1.2503949403762817,1.002100944519043,8.549078780637414e-05
2580,phase2_acyl_matching,4.560032367706299,0.01609252393245697,0.014079149812459946,7.781969513231957e-14,1.7891892194747925,1.2502228021621704,1.0021007061004639,8.549078780637414e-05
2590,phase2_acyl_matching,4.56116247177124,0.0161112230271101,0.014117968268692493,7.606588969810701e-14,1.7891883850097656,1.2509747743606567,1.0021016597747803,8.549078780637414e-05
2600,phase2_acyl_matching,4.560669898986816,0.01613631844520569,0.014085087925195694,7.722295025658354e-14,1.7891892194747925,1.250645637512207,1.0021007061004639,8.4373743965196e-05
2610,phase2_acyl_matching,4.559136390686035,0.0161312073469162,0.014155905693769455,8.038361642981329e-14,1.789189338684082,1.2496209144592285,1.0021007061004639,8.4373743965196e-05
2620,phase2_acyl_matching,4.558290958404541,0.01612178236246109,0.01409913133829832,7.322788209140896e-14,1.7891889810562134,1.249060034751892,1.002100944519043,8.4373743965196e-05
2630,phase2_acyl_matching,4.561027526855469,0.016038350760936737,0.014059184119105339,8.053800681917522e-14,1.789189338684082,1.2508893013000488,1.0021005868911743,8.4373743965196e-05
2640,phase2_acyl_matching,4.559791564941406,0.01613941416144371,0.01408081129193306,7.760111997434649e-14,1.7891937494277954,1.2500556707382202,1.002096176147461,8.4373743965196e-05
2650,phase2_acyl_matching,4.561742782592773,0.016038890928030014,0.014053303748369217,7.570506721510384e-14,1.7891889810562134,1.2513662576675415,1.002100944519043,8.4373743965196e-05
2660,phase2_acyl_matching,4.562168121337891,0.016120122745633125,0.014075016602873802,7.46607636825658e-14,1.789189100265503,1.2516459226608276,1.0021008253097534,8.4373743965196e-05
2670,phase2_acyl_matching,4.563668727874756,0.016069184988737106,0.01400825660675764,7.924737255304848e-14,1.7891889810562134,1.2526509761810303,1.002100944519043,8.4373743965196e-05
2680,phase2_acyl_matching,4.56220817565918,0.016007501631975174,0.01405380479991436,7.880154861972244e-14,1.789189100265503,1.2516781091690063,1.002100944519043,8.4373743965196e-05
2690,phase2_acyl_matching,4.562600612640381,0.016033435240387917,0.013985732570290565,7.498515697257346e-14,1.7891888618469238,1.251941442489624,1.0021010637283325,8.4373743965196e-05
2700,phase2_acyl_matching,4.562641143798828,0.0160263329744339,0.013996133580803871,7.87148124459236e-14,1.789199709892273,1.2519572973251343,1.0020904541015625,8.322327082835092e-05
2710,phase2_acyl_matching,4.558865070343018,0.016050351783633232,0.014087625779211521,7.942778379455007e-14,1.7891889810562134,1.249446153640747,1.002100944519043,8.322327082835092e-05
2720,phase2_acyl_matching,4.5612101554870605,0.016040142625570297,0.014011610299348831,7.64180385637303e-14,1.7891892194747925,1.2510128021240234,1.0021007061004639,8.322327082835092e-05
2730,phase2_acyl_matching,4.5617170333862305,0.016039999201893806,0.013990167528390884,7.826031489521768e-14,1.7891889810562134,1.2513518333435059,1.002100944519043,8.322327082835092e-05
2740,phase2_acyl_matching,4.563394069671631,0.016001947224140167,0.014077309519052505,8.442031795841132e-14,1.7891887426376343,1.252468466758728,1.002101182937622,8.322327082835092e-05
2750,phase2_acyl_matching,4.561168193817139,0.016031907871365547,0.0140489861369133,7.734091145294997e-14,1.789189100265503,1.2509838342666626,1.0021008253097534,8.322327082835092e-05
2760,phase2_acyl_matching,4.560124397277832,0.016115304082632065,0.014090247452259064,7.85430748218019e-14,1.7891898155212402,1.2502819299697876,1.0021002292633057,8.322327082835092e-05
2770,phase2_acyl_matching,4.560329437255859,0.016093235462903976,0.014081785455346107,8.023789965783124e-14,1.7891889810562134,1.2504208087921143,1.002100944519043,8.322327082835092e-05
2780,phase2_acyl_matching,4.563940048217773,0.01597922295331955,0.014024639502167702,8.314356148009239e-14,1.7891892194747925,1.2528347969055176,1.0021007061004639,8.322327082835092e-05
2790,phase2_acyl_matching,4.56011962890625,0.016109509393572807,0.01400708220899105,7.807469948328816e-14,1.789189100265503,1.2502832412719727,1.002100944519043,8.322327082835092e-05
2800,phase2_acyl_matching,4.56143856048584,0.015980206429958344,0.01400110125541687,7.614568697800195e-14,1.7891888618469238,1.2511683702468872,1.0021010637283325,8.204050377392663e-05
2810,phase2_acyl_matching,4.560193061828613,0.01601802557706833,0.013953318819403648,7.694365977695128e-14,1.7891889810562134,1.250337839126587,1.002100944519043,8.204050377392663e-05
2820,phase2_acyl_matching,4.559991359710693,0.016095366328954697,0.01409625168889761,8.046688315666017e-14,1.7891895771026611,1.2501941919326782,1.0021003484725952,8.204050377392663e-05
2830,phase2_acyl_matching,4.5624542236328125,0.016038279980421066,0.01401903759688139,7.756816022830293e-14,1.7891889810562134,1.2518420219421387,1.002100944519043,8.204050377392663e-05
2840,phase2_acyl_matching,4.561648368835449,0.016060512512922287,0.014081617817282677,7.5169037661027e-14,1.7891888618469238,1.2513017654418945,1.0021010637283325,8.204050377392663e-05
2850,phase2_acyl_matching,4.558667182922363,0.016065437346696854,0.014051331207156181,7.809204671804792e-14,1.7891887426376343,1.2493153810501099,1.002101182937622,8.204050377392663e-05
2860,phase2_acyl_matching,4.55989408493042,0.016102265566587448,0.014054428786039352,7.86176679312689e-14,1.789189338684082,1.2501308917999268,1.0021007061004639,8.204050377392663e-05
2870,phase2_acyl_matching,4.55834436416626,0.01607498899102211,0.014106543734669685,7.623589259875274e-14,1.7891892194747925,1.2490971088409424,1.0021007061004639,8.204050377392663e-05
2880,phase2_acyl_matching,4.556769371032715,0.016122885048389435,0.01410718820989132,7.762020193258223e-14,1.789189100265503,1.2480453252792358,1.0021008253097534,8.204050377392663e-05
2890,phase2_acyl_matching,4.5620527267456055,0.01604364439845085,0.013966807164251804,7.555588099616983e-14,1.7891892194747925,1.2515760660171509,1.0021007061004639,8.204050377392663e-05
2900,phase2_acyl_matching,4.559439659118652,0.016053209081292152,0.014006552286446095,7.984758687573645e-14,1.7891888618469238,1.2498326301574707,1.0021010637283325,8.082661005020857e-05
2910,phase2_acyl_matching,4.564793586730957,0.015937933698296547,0.013945470564067364,7.839041915591594e-14,1.7891888618469238,1.2534087896347046,1.0021010637283325,8.082661005020857e-05
2920,phase2_acyl_matching,4.562468528747559,0.016033008694648743,0.013982308097183704,7.59097645852691e-14,1.7891889810562134,1.2518534660339355,1.002100944519043,8.082661005020857e-05
2930,phase2_acyl_matching,4.5630340576171875,0.015982255339622498,0.013999506831169128,7.82585801717417e-14,1.7891889810562134,1.2522317171096802,1.002100944519043,8.082661005020857e-05
2940,phase2_acyl_matching,4.559959888458252,0.016059331595897675,0.014037944376468658,7.713968352973666e-14,1.7891889810562134,1.2501776218414307,1.002100944519043,8.082661005020857e-05
2950,phase2_acyl_matching,4.557402610778809,0.016141902655363083,0.014058053493499756,7.913635025058596e-14,1.7891889810562134,1.248468279838562,1.002100944519043,8.082661005020857e-05
2960,phase2_acyl_matching,4.560730934143066,0.015990281477570534,0.014080846682190895,7.672681934245418e-14,1.789189100265503,1.2506930828094482,1.0021008253097534,8.082661005020857e-05
2970,phase2_acyl_matching,4.5595927238464355,0.016125597059726715,0.013990389183163643,7.784398126098324e-14,1.7891892194747925,1.2499316930770874,1.0021007061004639,8.082661005020857e-05
2980,phase2_acyl_matching,4.561994552612305,0.01599777117371559,0.014014983549714088,7.69349861595714e-14,1.7891892194747925,1.2515373229980469,1.0021007061004639,8.082661005020857e-05
2990,phase2_acyl_matching,4.557744026184082,0.016025269404053688,0.014037374407052994,7.721774608615561e-14,1.7891892194747925,1.2487016916275024,1.0021007061004639,8.082661005020857e-05
3000,phase2_acyl_matching,4.557802200317383,0.016125774011015892,0.014067394658923149,7.808857727109597e-14,1.7891885042190552,1.2487359046936035,1.0021014213562012,7.958278762374702e-05
3010,phase2_acyl_matching,4.563155174255371,0.015994444489479065,0.013945442624390125,8.058137490607464e-14,1.7891889810562134,1.2523140907287598,1.002100944519043,7.958278762374702e-05
3020,phase2_acyl_matching,4.559196472167969,0.016035769134759903,0.014064147137105465,7.823082459612607e-14,1.7891889810562134,1.2496685981750488,1.002100944519043,7.958278762374702e-05
3030,phase2_acyl_matching,4.560734748840332,0.016019128262996674,0.013949429616332054,7.928033229909204e-14,1.7891892194747925,1.2506990432739258,1.0021007061004639,7.958278762374702e-05
3040,phase2_acyl_matching,4.5628662109375,0.015981400385499,0.014000704512000084,8.215823854573756e-14,1.789189338684082,1.2521196603775024,1.0021005868911743,7.958278762374702e-05
3050,phase2_acyl_matching,4.563023567199707,0.016024546697735786,0.013962633907794952,7.858297346174936e-14,1.7891899347305298,1.2522236108779907,1.0020999908447266,7.958278762374702e-05
3060,phase2_acyl_matching,4.562428951263428,0.016029920428991318,0.01398387923836708,7.686212777358037e-14,1.7891889810562134,1.2518270015716553,1.002100944519043,7.958278762374702e-05
3070,phase2_acyl_matching,4.5601396560668945,0.016062568873167038,0.014034789986908436,8.002799811723804e-14,1.789190411567688,1.250295877456665,1.0020995140075684,7.958278762374702e-05
3080,phase2_acyl_matching,4.562231063842773,0.01601293869316578,0.01397664938122034,7.997422168948276e-14,1.789189100265503,1.2516958713531494,1.0021008253097534,7.958278762374702e-05
3090,phase2_acyl_matching,4.564653396606445,0.015945516526699066,0.01392744854092598,7.741203511546502e-14,1.7891892194747925,1.2533153295516968,1.0021007061004639,7.958278762374702e-05
3100,phase2_acyl_matching,4.560660362243652,0.016024164855480194,0.014020029455423355,7.637813992378284e-14,1.7891895771026611,1.2506462335586548,1.0021004676818848,7.831026399710831e-05
3110,phase2_acyl_matching,4.559455871582031,0.016040002927184105,0.014006492681801319,8.117811978181066e-14,1.7891885042190552,1.249843955039978,1.0021014213562012,7.831026399710831e-05
3120,phase2_acyl_matching,4.561177730560303,0.016036253422498703,0.014017432928085327,7.644752886282191e-14,1.789189338684082,1.2509909868240356,1.0021005868911743,7.831026399710831e-05
3130,phase2_acyl_matching,4.565753936767578,0.016001280397176743,0.013967480510473251,7.423055226052355e-14,1.7891883850097656,1.2540462017059326,1.0021016597747803,7.831026399710831e-05
3140,phase2_acyl_matching,4.560795783996582,0.016066260635852814,0.014027643948793411,8.028994136211054e-14,1.7891888618469238,1.2507350444793701,1.0021010637283325,7.831026399710831e-05
3150,phase2_acyl_matching,4.5578508377075195,0.016101505607366562,0.01408972218632698,8.26561041833429e-14,1.789189100265503,1.2487678527832031,1.0021008253097534,7.831026399710831e-05
3160,phase2_acyl_matching,4.562050819396973,0.015993334352970123,0.013955630362033844,8.122842676261399e-14,1.7891889810562134,1.2515777349472046,1.002100944519043,7.831026399710831e-05
3170,phase2_acyl_matching,4.562045097351074,0.016015134751796722,0.013968730345368385,7.940870183631432e-14,1.7891889810562134,1.2515721321105957,1.002100944519043,7.831026399710831e-05
3180,phase2_acyl_matching,4.561166763305664,0.016011245548725128,0.013913833536207676,7.721080719225171e-14,1.7891889810562134,1.2509888410568237,1.002100944519043,7.831026399710831e-05
3190,phase2_acyl_matching,4.560702323913574,0.01603131741285324,0.013997059315443039,7.952839775615672e-14,1.789189100265503,1.2506752014160156,1.0021008253097534,7.831026399710831e-05
3200,phase2_acyl_matching,4.562027454376221,0.015979645773768425,0.01390928402543068,7.763234499691407e-14,1.7891889810562134,1.2515642642974854,1.002100944519043,7.701029499747835e-05
3210,phase2_acyl_matching,4.560249328613281,0.016055773943662643,0.014087067916989326,8.00384064580939e-14,1.7891888618469238,1.2503689527511597,1.0021010637283325,7.701029499747835e-05
3220,phase2_acyl_matching,4.563201904296875,0.016046293079853058,0.014002962037920952,7.518985434273873e-14,1.7891888618469238,1.2523407936096191,1.0021010637283325,7.701029499747835e-05
3230,phase2_acyl_matching,4.559527397155762,0.01607007160782814,0.01405482180416584,8.029167608558652e-14,1.789189338684082,1.2498879432678223,1.0021005868911743,7.701029499747835e-05
3240,phase2_acyl_matching,4.564742088317871,0.01596241444349289,0.013949429616332054,7.824123293698193e-14,1.7891886234283447,1.2533735036849976,1.0021013021469116,7.701029499747835e-05
3250,phase2_acyl_matching,4.562170028686523,0.01598135568201542,0.013911133632063866,7.844246086019524e-14,1.7891888618469238,1.2516590356826782,1.0021010637283325,7.701029499747835e-05
3260,phase2_acyl_matching,4.563593864440918,0.015964217483997345,0.013937446288764477,7.67181457250743e-14,1.7891888618469238,1.252608299255371,1.0021010637283325,7.701029499747835e-05
3270,phase2_acyl_matching,4.559578895568848,0.01609060727059841,0.01402687095105648,7.926125034085629e-14,1.7891892194747925,1.2499226331710815,1.0021007061004639,7.701029499747835e-05
3280,phase2_acyl_matching,4.562246322631836,0.01599680259823799,0.013929825276136398,8.310713228709687e-14,1.7891888618469238,1.2517088651657104,1.0021010637283325,7.701029499747835e-05
3290,phase2_acyl_matching,4.560459136962891,0.016072269529104233,0.01398967020213604,7.736346285813767e-14,1.7891885042190552,1.2505120038986206,1.0021014213562012,7.701029499747835e-05
3300,phase2_acyl_matching,4.55836296081543,0.016030408442020416,0.013993405736982822,8.09439321125538e-14,1.789189338684082,1.2491157054901123,1.0021005868911743,7.568416353731253e-05
3310,phase2_acyl_matching,4.560566425323486,0.016062460839748383,0.014002110809087753,7.648222333234145e-14,1.7891894578933716,1.2505826950073242,1.0021004676818848,7.568416353731253e-05
3320,phase2_acyl_matching,4.562705993652344,0.01600833237171173,0.01397540420293808,7.67701874293536e-14,1.7891888618469238,1.252012848854065,1.0021010637283325,7.568416353731253e-05
3330,phase2_acyl_matching,4.557195663452148,0.01610620692372322,0.014075716957449913,7.703560012117805e-14,1.7891894578933716,1.2483309507369995,1.0021005868911743,7.568416353731253e-05
3340,phase2_acyl_matching,4.5616278648376465,0.016070596873760223,0.013976918533444405,8.169333265417578e-14,1.789189100265503,1.2512913942337036,1.0021008253097534,7.568416353731253e-05
3350,phase2_acyl_matching,4.560307502746582,0.016038324683904648,0.014022753573954105,7.923002531828871e-14,1.7891898155212402,1.2504099607467651,1.0021002292633057,7.568416353731253e-05
3360,phase2_acyl_matching,4.560088634490967,0.015987684950232506,0.013972104527056217,7.84008274967718e-14,1.7891892194747925,1.250268816947937,1.0021007061004639,7.568416353731253e-05
3370,phase2_acyl_matching,4.560379981994629,0.01605876535177231,0.013992580585181713,7.788561462440668e-14,1.7891895771026611,1.2504585981369019,1.0021004676818848,7.568416353731253e-05
3380,phase2_acyl_matching,4.557619094848633,0.01603693887591362,0.014026835560798645,8.11902628461425e-14,1.7891889810562134,1.248618245124817,1.002100944519043,7.568416353731253e-05
3390,phase2_acyl_matching,4.563749313354492,0.015998639166355133,0.013894284144043922,7.811459812323562e-14,1.789189100265503,1.2527116537094116,1.0021008253097534,7.568416353731253e-05
3400,phase2_acyl_matching,4.56102180480957,0.01603839173913002,0.014000019989907742,7.687947500834014e-14,1.7891887426376343,1.2508882284164429,1.002101182937622,7.433317834825631e-05
3410,phase2_acyl_matching,4.561319828033447,0.016062544658780098,0.013933122158050537,8.268039031200658e-14,1.7891887426376343,1.2510883808135986,1.002101182937622,7.433317834825631e-05
3420,phase2_acyl_matching,4.5624284744262695,0.015951281413435936,0.013981758616864681,7.988401606873197e-14,1.7891888618469238,1.2518303394317627,1.0021010637283325,7.433317834825631e-05
3430,phase2_acyl_matching,4.561923980712891,0.016049381345510483,0.013939916156232357,7.853787065137396e-14,1.789189338684082,1.2514909505844116,1.0021005868911743,7.433317834825631e-05
3440,phase2_acyl_matching,4.561248779296875,0.015997400507330894,0.01395891048014164,7.594792850174059e-14,1.789189100265503,1.251042366027832,1.0021008253097534,7.433317834825631e-05
3450,phase2_acyl_matching,4.560845851898193,0.016013428568840027,0.013963776640594006,7.762714082648614e-14,1.789189338684082,1.2507727146148682,1.0021005868911743,7.433317834825631e-05
3460,phase2_acyl_matching,4.559341907501221,0.016085442155599594,0.013976853340864182,7.625844400394044e-14,1.7891892194747925,1.2497665882110596,1.0021007061004639,7.433317834825631e-05
3470,phase2_acyl_matching,4.561176300048828,0.016009874641895294,0.013960586860775948,7.818572178575067e-14,1.7891887426376343,1.2509939670562744,1.002101182937622,7.433317834825631e-05
3480,phase2_acyl_matching,4.559823513031006,0.016045773401856422,0.014017904177308083,7.82065384674624e-14,1.7891892194747925,1.250087857246399,1.0021008253097534,7.433317834825631e-05
3490,phase2_acyl_matching,4.561570167541504,0.016017526388168335,0.013936033472418785,7.688120973181611e-14,1.7891896963119507,1.251255989074707,1.0021003484725952,7.433317834825631e-05
3500,phase2_acyl_matching,4.562453269958496,0.015979565680027008,0.013940298929810524,7.657069422961627e-14,1.7891889810562134,1.2518467903137207,1.002100944519043,7.295867268958482e-05
3510,phase2_acyl_matching,4.561744689941406,0.01604105718433857,0.013958634808659554,8.292498632211931e-14,1.7891887426376343,1.2513713836669922,1.002101182937622,7.295867268958482e-05
3520,phase2_acyl_matching,4.558088302612305,0.016112737357616425,0.01401103287935257,7.378646305067349e-14,1.7891887426376343,1.2489290237426758,1.002101182937622,7.295867268958482e-05
3530,phase2_acyl_matching,4.563536643981934,0.01598392240703106,0.013950059190392494,7.741897400936892e-14,1.7891887426376343,1.2525690793991089,1.002101182937622,7.295867268958482e-05
3540,phase2_acyl_matching,4.558443546295166,0.016111698001623154,0.014018755406141281,7.781622568536761e-14,1.7891889810562134,1.2491652965545654,1.002100944519043,7.295867268958482e-05
3550,phase2_acyl_matching,4.563147068023682,0.01598649099469185,0.013972589746117592,8.056576239479085e-14,1.7891892194747925,1.2523077726364136,1.0021007061004639,7.295867268958482e-05
3560,phase2_acyl_matching,4.561575889587402,0.016016794368624687,0.013947900384664536,8.248263183574522e-14,1.7891895771026611,1.2512593269348145,1.0021003484725952,7.295867268958482e-05
3570,phase2_acyl_matching,4.5590996742248535,0.016090471297502518,0.014019006863236427,8.153547281786189e-14,1.7891885042190552,1.2496039867401123,1.0021014213562012,7.295867268958482e-05
3580,phase2_acyl_matching,4.558876991271973,0.01607016660273075,0.013969451189041138,7.867664852945211e-14,1.7891896963119507,1.2494572401046753,1.0021002292633057,7.295867268958482e-05
3590,phase2_acyl_matching,4.563395023345947,0.01595407724380493,0.01391469594091177,7.921094336005297e-14,1.7891899347305298,1.2524759769439697,1.0020999908447266,7.295867268958482e-05
3600,phase2_acyl_matching,4.55988883972168,0.016056658700108528,0.013945184648036957,8.062474299297406e-14,1.7891889810562134,1.2501336336135864,1.002100944519043,7.156200303243722e-05
3610,phase2_acyl_matching,4.5585761070251465,0.015980124473571777,0.013963472098112106,7.777806176889612e-14,1.789189100265503,1.2492612600326538,1.0021008253097534,7.156200303243722e-05
3620,phase2_acyl_matching,4.562902927398682,0.016006333753466606,0.013901155441999435,8.074443891281646e-14,1.7891887426376343,1.2521474361419678,1.002101182937622,7.156200303243722e-05
3630,phase2_acyl_matching,4.558610439300537,0.016042543575167656,0.013998603448271751,8.055014988350706e-14,1.789189100265503,1.2492800951004028,1.0021008253097534,7.156200303243722e-05
3640,phase2_acyl_matching,4.559869289398193,0.016040001064538956,0.01393551379442215,8.227273029515203e-14,1.7891892194747925,1.250121831893921,1.0021007061004639,7.156200303243722e-05
3650,phase2_acyl_matching,4.56196403503418,0.01597854495048523,0.013924293220043182,8.038188170633731e-14,1.7891888618469238,1.2515214681625366,1.0021010637283325,7.156200303243722e-05
3660,phase2_acyl_matching,4.561857223510742,0.016062289476394653,0.013983611017465591,7.746407681974432e-14,1.7891892194747925,1.2514441013336182,1.0021008253097534,7.156200303243722e-05
3670,phase2_acyl_matching,4.559342384338379,0.01604359969496727,0.013997675850987434,7.724203221481929e-14,1.7891889810562134,1.2497678995132446,1.002100944519043,7.156200303243722e-05
3680,phase2_acyl_matching,4.561270713806152,0.016039757058024406,0.013921983540058136,8.210446211798228e-14,1.7891892194747925,1.2510566711425781,1.0021007061004639,7.156200303243722e-05
3690,phase2_acyl_matching,4.557878494262695,0.01611596904695034,0.01401553675532341,8.117811978181066e-14,1.7891895771026611,1.2487878799438477,1.0021004676818848,7.156200303243722e-05
3700,phase2_acyl_matching,4.5597944259643555,0.016002824530005455,0.013915015384554863,7.714315297668861e-14,1.7891894578933716,1.2500736713409424,1.0021005868911743,7.014454772114302e-05
3710,phase2_acyl_matching,4.557174205780029,0.016090016812086105,0.014013255946338177,8.172976184717129e-14,1.789189100265503,1.2483201026916504,1.0021008253097534,7.014454772114302e-05
3720,phase2_acyl_matching,4.563020706176758,0.015966765582561493,0.013904890045523643,7.772081589418889e-14,1.7891889810562134,1.2522269487380981,1.002100944519043,7.014454772114302e-05
3730,phase2_acyl_matching,4.56110143661499,0.016015468165278435,0.013922647573053837,7.778847010975198e-14,1.7891892194747925,1.2509446144104004,1.0021007061004639,7.014454772114302e-05
3740,phase2_acyl_matching,4.560515403747559,0.0160505510866642,0.013982759788632393,7.90964516106385e-14,1.7891894578933716,1.2505499124526978,1.0021005868911743,7.014454772114302e-05
3750,phase2_acyl_matching,4.564947605133057,0.01594209112226963,0.013835025019943714,7.897502096732012e-14,1.7891887426376343,1.253515601158142,1.002101182937622,7.014454772114302e-05
3760,phase2_acyl_matching,4.560723304748535,0.01603109762072563,0.013986078090965748,7.688120973181611e-14,1.789189100265503,1.2506898641586304,1.0021008253097534,7.014454772114302e-05
3770,phase2_acyl_matching,4.563136100769043,0.015964528545737267,0.013898824341595173,7.707376403764954e-14,1.7891894578933716,1.2523037195205688,1.0021004676818848,7.014454772114302e-05
3780,phase2_acyl_matching,4.5631818771362305,0.015970811247825623,0.01389989722520113,7.973309512632198e-14,1.7891889810562134,1.252334713935852,1.002100944519043,7.014454772114302e-05
3790,phase2_acyl_matching,4.557882308959961,0.01607927680015564,0.013973789289593697,7.656375533571236e-14,1.789189338684082,1.248793601989746,1.0021005868911743,7.014454772114302e-05
3800,phase2_acyl_matching,4.563845634460449,0.015985209494829178,0.01392917800694704,7.853960537484994e-14,1.7891894578933716,1.2527750730514526,1.0021004676818848,6.870770561296302e-05
3810,phase2_acyl_matching,4.559102535247803,0.016041211783885956,0.013950811699032784,7.630007736736388e-14,1.7891886234283447,1.249610424041748,1.0021013021469116,6.870770561296302e-05
3820,phase2_acyl_matching,4.560873985290527,0.016042020171880722,0.01396604347974062,8.019800101788377e-14,1.7891892194747925,1.2507903575897217,1.0021007061004639,6.870770561296302e-05
3830,phase2_acyl_matching,4.555837631225586,0.01607656106352806,0.014037514105439186,7.658630674090006e-14,1.7891888618469238,1.2474290132522583,1.0021010637283325,6.870770561296302e-05
3840,phase2_acyl_matching,4.56166934967041,0.016026724129915237,0.013928515836596489,8.06889277615852e-14,1.7891889810562134,1.251322627067566,1.002100944519043,6.870770561296302e-05
3850,phase2_acyl_matching,4.561156272888184,0.016008075326681137,0.013917794451117516,7.815102731623114e-14,1.7891883850097656,1.2509822845458984,1.0021015405654907,6.870770561296302e-05
3860,phase2_acyl_matching,4.559610366821289,0.016081836074590683,0.013962306082248688,7.590109096788922e-14,1.789189100265503,1.2499465942382812,1.0021008253097534,6.870770561296302e-05
3870,phase2_acyl_matching,4.560854434967041,0.015983734279870987,0.013955638743937016,7.871134299897165e-14,1.789189100265503,1.2507802248001099,1.0021008253097534,6.870770561296302e-05
3880,phase2_acyl_matching,4.560902118682861,0.016041360795497894,0.01401206012815237,7.710325433674114e-14,1.7891894578933716,1.2508070468902588,1.0021005868911743,6.870770561296302e-05
3890,phase2_acyl_matching,4.563868999481201,0.015960153192281723,0.01385626569390297,7.600517437644783e-14,1.7891888618469238,1.252794861793518,1.0021010637283325,6.870770561296302e-05
3900,phase2_acyl_matching,4.561793327331543,0.015999164432287216,0.013938060030341148,7.79671466277776e-14,1.7891889810562134,1.251406192779541,1.002100944519043,6.725289469758594e-05
3910,phase2_acyl_matching,4.561703681945801,0.01601191610097885,0.013911258429288864,7.73981573276572e-14,1.789189100265503,1.2513468265533447,1.0021008253097534,6.725289469758594e-05
3920,phase2_acyl_matching,4.561744213104248,0.015994859859347343,0.013947907835245132,8.048249566794397e-14,1.789189338684082,1.2513729333877563,1.0021005868911743,6.725289469758594e-05
3930,phase2_acyl_matching,4.561193466186523,0.016074450686573982,0.013929342851042747,7.831409132297296e-14,1.7891896963119507,1.2510026693344116,1.0021003484725952,6.725289469758594e-05
3940,phase2_acyl_matching,4.560007095336914,0.016034746542572975,0.013966662809252739,7.92681892347602e-14,1.7891895771026611,1.2502121925354004,1.0021004676818848,6.725289469758594e-05
3950,phase2_acyl_matching,4.5600385665893555,0.016057543456554413,0.013947851955890656,7.981636185316887e-14,1.789189100265503,1.2502332925796509,1.0021008253097534,6.725289469758594e-05
3960,phase2_acyl_matching,4.560466766357422,0.01598837785422802,0.013930585235357285,7.989268968611185e-14,1.7891888618469238,1.2505228519439697,1.0021010637283325,6.725289469758594e-05
3970,phase2_acyl_matching,4.560240268707275,0.016055714339017868,0.013935547322034836,7.829153991778526e-14,1.7891887426376343,1.2503688335418701,1.002101182937622,6.725289469758594e-05
3980,phase2_acyl_matching,4.561821937561035,0.0160206388682127,0.013980487361550331,7.893338760389668e-14,1.7891900539398193,1.2514216899871826,1.002099871635437,6.725289469758594e-05
3990,phase2_acyl_matching,4.559521198272705,0.016068141907453537,0.01393957994878292,8.243405957841787e-14,1.789189100265503,1.2498884201049805,1.0021008253097534,6.725289469758594e-05
4000,phase2_acyl_matching,4.560956954956055,0.016032863408327103,0.013972556218504906,7.70546820794138e-14,1.7891887426376343,1.2508463859558105,1.002101182937622,6.578155069774385e-05
4010,phase2_acyl_matching,4.562326431274414,0.0160062275826931,0.013935894705355167,8.188935640696116e-14,1.7891894578933716,1.2517608404159546,1.0021004676818848,6.578155069774385e-05
4020,phase2_acyl_matching,4.561000823974609,0.016000231727957726,0.013926605693995953,8.066811107987348e-14,1.7891886234283447,1.2508785724639893,1.0021013021469116,6.578155069774385e-05
4030,phase2_acyl_matching,4.561142921447754,0.01601295918226242,0.013947676867246628,7.870266938159176e-14,1.7891889810562134,1.2509715557098389,1.002100944519043,6.578155069774385e-05
4040,phase2_acyl_matching,4.561187744140625,0.016012027859687805,0.013905861414968967,7.928553646951997e-14,1.7891907691955566,1.2510013580322266,1.0020991563796997,6.578155069774385e-05
4050,phase2_acyl_matching,4.559864521026611,0.0160507969558239,0.013956500217318535,7.753346575878339e-14,1.789189338684082,1.2501170635223389,1.0021005868911743,6.578155069774385e-05
4060,phase2_acyl_matching,4.559751510620117,0.016026362776756287,0.01395239308476448,7.983544381140462e-14,1.7891892194747925,1.2500431537628174,1.0021007061004639,6.578155069774385e-05
4070,phase2_acyl_matching,4.561106204986572,0.016015125438570976,0.013909620232880116,7.856736095046557e-14,1.789189338684082,1.2509480714797974,1.0021005868911743,6.578155069774385e-05
4080,phase2_acyl_matching,4.559917449951172,0.016030799597501755,0.013980821706354618,7.645967192715375e-14,1.7891886234283447,1.2501529455184937,1.0021013021469116,6.578155069774385e-05
4090,phase2_acyl_matching,4.561117172241211,0.01603630930185318,0.013902377337217331,7.810939395280769e-14,1.7891889810562134,1.2509549856185913,1.002100944519043,6.578155069774385e-05
4100,phase2_acyl_matching,4.55968713760376,0.016065917909145355,0.0140105951577425,7.87668541502029e-14,1.7891898155212402,1.2499957084655762,1.0021001100540161,6.429512565232708e-05
