epoch,phase,lr,loss_total,loss_torsion,loss_d_phi,loss_d_phi_dual,loss_volume,loss_ortho,loss_det,det_g_mean,det_gram
2302,phase2,0.0001,2.2748687115381472e-05,2.3526312986632547e-07,2.207179363722389e-07,1.4545191717729722e-08,2.02246205893708e-13,4.4556320062838495e-05,0.0,0.9999997019767761,0.7720014452934265
2303,phase2,0.0001,2.064836007775739e-05,2.3563779905089177e-07,2.2085883699674014e-07,1.4778954948724277e-08,2.0292101332586299e-13,4.0354167140321806e-05,0.0,0.9999997615814209,0.8577720522880554
2304,phase2,0.0001,1.6802328900666907e-05,2.3532783188784379e-07,2.2127139231997717e-07,1.4056445785115557e-08,2.0405205303219986e-13,3.266334533691406e-05,0.0,0.9999997615814209,0.9348356127738953
2305,phase2,0.0001,1.0736949661804829e-05,2.3243320868004957e-07,2.1836395092122984e-07,1.4069255982462892e-08,1.949100603138021e-13,2.0544166545732878e-05,0.0,0.9999997615814209,0.8991273641586304
2306,phase2,0.0001,1.2183417311462108e-05,2.3547512739696685e-07,2.2111103703537083e-07,1.4364085032525509e-08,2.1045491738203026e-13,2.342493462492712e-05,0.0,0.9999996423721313,0.9199721813201904
2307,phase2,0.0001,1.7491433027316816e-05,2.332787687464588e-07,2.1937914596037444e-07,1.3899624562441204e-08,2.0257233390719165e-13,3.404974995646626e-05,0.0,0.9999997615814209,1.188867211341858
2308,phase2,0.0001,2.073108589684125e-05,2.3375197599762032e-07,2.196770196860598e-07,1.4074952758846848e-08,2.0021484470333917e-13,4.052716394653544e-05,0.0,0.9999997615814209,1.1292729377746582
2309,phase2,0.0001,2.0825729734497145e-05,2.3357806355761568e-07,2.19640185150638e-07,1.3937881071512948e-08,2.0329918304362593e-13,4.071714647579938e-05,0.0,0.9999997615814209,1.168755054473877
2310,phase2,0.0001,1.5048001841933e-05,2.3144410477016208e-07,2.1793817950310768e-07,1.3505930596124927e-08,2.0103016473704827e-13,2.9170227207941934e-05,0.0,0.9999997019767761,1.0942775011062622
2311,phase2,0.0001,1.2624956980289426e-05,2.3189812736745807e-07,2.178813645059563e-07,1.4016761085144935e-08,1.9872992140790302e-13,2.4322322133230045e-05,0.0,0.9999997615814209,1.131386160850525
2312,phase2,0.0001,1.64212760864757e-05,2.2774143815240677e-07,2.1447958431508596e-07,1.3261852060963975e-08,2.1233535762998912e-13,3.193158772774041e-05,0.0,0.9999997615814209,1.0562585592269897
2313,phase2,0.0001,1.0859625035664067e-05,2.332290307549556e-07,2.194709054492705e-07,1.375812264114984e-08,2.0380398757513518e-13,2.078633406199515e-05,0.0,0.9999997019767761,0.8967949748039246
2314,phase2,0.0001,2.3734066417091526e-05,2.2929143028704857e-07,2.158728591439285e-07,1.3418571143120062e-08,1.983725683718518e-13,4.655096563510597e-05,0.0,0.9999997019767761,0.9050155878067017
2315,phase2,0.0001,2.1573931007878855e-05,2.3082064615209674e-07,2.1726063437199628e-07,1.3560008227386788e-08,2.0024780444938273e-13,4.2224579374305904e-05,0.0,0.9999997019767761,0.7602000832557678
2316,phase2,0.0001,2.005179521802347e-05,2.2733811988473462e-07,2.139800727718466e-07,1.3358040895639078e-08,1.979319486089537e-13,3.919423761544749e-05,0.0,0.9999997615814209,0.9035011529922485
2317,phase2,0.0001,3.609531631809659e-05,2.2451516201726918e-07,2.115088193477277e-07,1.3006340893184642e-08,2.0035709202836927e-13,7.129256846383214e-05,0.0,0.9999997019767761,0.998616635799408
2318,phase2,0.0001,1.670212805038318e-05,2.2568148949630995e-07,2.1289329765750153e-07,1.2788188286094737e-08,2.103473645265197e-13,3.250153167755343e-05,0.0,0.9999997615814209,0.8431190252304077
2319,phase2,0.0001,1.743329266901128e-05,2.2683448719362787e-07,2.141587174264714e-07,1.2675766214442774e-08,2.0113424814560688e-13,3.395924795768224e-05,0.0,0.9999997019767761,0.8175628781318665
2320,phase2,0.0001,1.1494722457427997e-05,2.1969928809539851e-07,2.0700156255770708e-07,1.2697720208620922e-08,1.9752602331557512e-13,2.2110647478257306e-05,0.0,0.9999997019767761,1.051992654800415
2321,phase2,0.0001,1.7643642422626726e-05,2.2510809571940626e-07,2.1276693473737396e-07,1.2341153876604949e-08,1.9930411487845134e-13,3.438685234868899e-05,0.0,0.9999997019767761,0.9595621228218079
2322,phase2,0.0001,2.2945670934859663e-05,2.223166291059897e-07,2.1012881745718914e-07,1.2187808096086883e-08,2.120525977034049e-13,4.500207433011383e-05,0.0,0.9999996423721313,1.2294679880142212
2323,phase2,0.0001,2.162801865779329e-05,2.2114458886335342e-07,2.0881493867364043e-07,1.232965640696193e-08,2.0673046607910806e-13,4.2371459130663425e-05,0.0,0.9999997019767761,1.030319094657898
2324,phase2,0.0001,2.1171896150917746e-05,2.209997802538055e-07,2.0835852865275228e-07,1.2641253377410067e-08,2.0326622329758237e-13,4.145979255554266e-05,0.0,0.9999997615814209,1.1226706504821777
2325,phase2,0.0001,1.4724701941304374e-05,2.1867401756026084e-07,2.06218217613241e-07,1.2455798170663002e-08,2.0843743397946923e-13,2.8574708267115057e-05,0.0,0.9999997615814209,1.199609398841858
2326,phase2,0.0001,1.3867109373677522e-05,2.2406733535262902e-07,2.1172871811359073e-07,1.2338622568108804e-08,2.0035188785794134e-13,2.6837949917535298e-05,0.0,0.9999997615814209,0.7757248878479004
2327,phase2,0.0001,7.673404979868792e-06,2.203066173933621e-07,2.0797165234398562e-07,1.233496238484122e-08,1.963828405449064e-13,1.4465584172285162e-05,0.0,0.9999997615814209,0.9799862504005432
2328,phase2,0.0001,9.587392924004234e-06,2.189815404562978e-07,2.0691837221420428e-07,1.2063166465736685e-08,2.0535656508613442e-13,1.8298858776688576e-05,0.0,0.9999997019767761,0.92951899766922
2329,phase2,0.0001,1.201671148010064e-05,2.1987582954352547e-07,2.0798458422177646e-07,1.189125065081953e-08,2.020519168643986e-13,2.3153919755714014e-05,0.0,0.9999997615814209,1.078997254371643
2330,phase2,0.0001,1.0642659617587924e-05,2.1584588694167905e-07,2.0368820230487472e-07,1.2157684636804333e-08,2.123301534595612e-13,2.0421935914782807e-05,0.0,0.9999997615814209,0.9748451709747314
2331,phase2,0.0001,1.4492819900624454e-05,2.1987672482737253e-07,2.075046978688988e-07,1.2372028734830565e-08,2.0120363708464595e-13,2.8106132958782837e-05,0.0,0.9999997615814209,0.9325843453407288
2332,phase2,0.0001,1.9000392057932913e-05,2.1876476807847212e-07,2.0700989011857018e-07,1.1754877959901933e-08,2.0302336201094562e-13,3.712572652148083e-05,0.0,0.9999997615814209,0.9294900298118591
2333,phase2,0.0001,1.2108012924727518e-05,2.1890794243972778e-07,2.0658677613027976e-07,1.2321166309448017e-08,1.9885655622164933e-13,2.3340393454418518e-05,0.0,0.9999997615814209,1.0116299390792847
2334,phase2,0.0001,1.085597978089936e-05,2.1629315938298532e-07,2.043534834683669e-07,1.1939681243688938e-08,2.0338938866437672e-13,2.084678635583259e-05,0.0,0.9999997615814209,0.8642423748970032
2335,phase2,0.0001,1.3121160009177402e-05,2.2003064259479288e-07,2.0796107946807751e-07,1.2069559574001687e-08,2.0374674170042795e-13,2.536219653848093e-05,0.0,0.9999997615814209,0.8869068622589111
2336,phase2,0.0001,1.1829071809188463e-05,2.1535578298426117e-07,2.0388873167576094e-07,1.146705574939233e-08,2.08081815666894e-13,2.2796719349571504e-05,0.0,0.9999997615814209,1.0682004690170288
2337,phase2,0.0001,1.4095925507717766e-05,2.143657695796719e-07,2.0282736556964664e-07,1.1538396904597903e-08,2.0399827660444458e-13,2.7334388505551033e-05,0.0,0.9999997615814209,0.9442498087882996
2338,phase2,0.0001,1.3804550690110773e-05,2.1067936017971078e-07,1.993839902070249e-07,1.1295369972685876e-08,2.0584922655331184e-13,2.676638359844219e-05,0.0,0.9999997615814209,1.0873788595199585
2339,phase2,0.0001,1.0959269275190309e-05,2.1464877875132515e-07,2.032079748914839e-07,1.1440806524376512e-08,2.0237110598397834e-13,2.105994281009771e-05,0.0,0.9999996423721313,1.0303010940551758
2340,phase2,0.0001,1.507721117377514e-05,2.1151477369585336e-07,2.001246173222171e-07,1.1390159926349952e-08,2.045065505829058e-13,2.930836308223661e-05,0.0,0.9999997019767761,1.0999609231948853
2341,phase2,0.0001,2.1812798877363093e-05,2.1565909946730244e-07,2.0425835600690334e-07,1.1400750565826456e-08,2.1165881547435816e-13,4.27629602199886e-05,0.0,0.9999997019767761,1.0132359266281128
2342,phase2,0.0001,9.956763278751168e-06,2.1068336764074047e-07,1.9980394938556856e-07,1.0879421807885592e-08,1.8875179197408443e-13,1.907079240481835e-05,0.0,0.9999997615814209,1.0006778240203857
2343,phase2,0.0001,1.654397783568129e-05,2.1133264738182334e-07,2.0000743461423554e-07,1.1325206550338862e-08,2.0195650707321988e-13,3.224262400181033e-05,0.0,0.9999997615814209,0.9166357517242432
2344,phase2,0.0001,1.1150842510687653e-05,2.121645934494154e-07,2.014274684825068e-07,1.0737119637838077e-08,1.979909292071369e-13,2.145302642020397e-05,0.0,0.9999997615814209,1.0168672800064087
2345,phase2,0.0001,1.1841933883260936e-05,2.1151544160602498e-07,2.0066178763045173e-07,1.0853653975573252e-08,2.086351924557306e-13,2.2837806682218798e-05,0.0,0.9999997019767761,0.9991368055343628
2346,phase2,0.0001,6.034457783243852e-06,2.117693611580762e-07,2.0111798448851914e-07,1.0651374893200227e-08,2.0058434080372223e-13,1.1221837667108048e-05,0.0,0.9999997615814209,0.9385347962379456
2347,phase2,0.0001,1.1974491826549638e-05,2.0950417933818244e-07,1.9863313127643778e-07,1.0871051614458338e-08,1.9023151109909264e-13,2.3110966139938682e-05,0.0,0.9999997615814209,0.9322688579559326
2348,phase2,0.0001,1.1258310223638546e-05,2.105383032358077e-07,1.9971270148744225e-07,1.0825607077435961e-08,2.0580932791336437e-13,2.1674466552212834e-05,0.0,0.9999997019767761,0.9576683044433594
2349,phase2,0.0001,1.9080660422332585e-05,2.0689756752290123e-07,1.95871564301342e-07,1.1026004997916061e-08,2.0044556292564408e-13,3.7333731597755104e-05,0.0,0.9999997615814209,1.012732744216919
2350,phase2,0.0001,1.930122380144894e-05,2.0986178128623578e-07,1.9864188516294234e-07,1.121988901786608e-08,1.9363156911200718e-13,3.77629985450767e-05,0.0,0.9999997615814209,0.9052364826202393
2351,phase2,0.0001,1.698898631730117e-05,2.044942704060304e-07,1.940128981914313e-07,1.0481374879134364e-08,2.1144197503986106e-13,3.315999492770061e-05,0.0,0.9999996423721313,0.9822734594345093
2352,phase2,0.0001,1.85108892765129e-05,2.0629481412015593e-07,1.957490951554064e-07,1.054571896474954e-08,2.0121751487245376e-13,3.6196597648086026e-05,0.0,0.9999997615814209,0.9338165521621704
2353,phase2,0.0001,1.1742296010197606e-05,2.0496948138770676e-07,1.9406436990720977e-07,1.0905109704140159e-08,2.0961704594313346e-13,2.2664713469566777e-05,0.0,0.9999996423721313,1.075027346611023
2354,phase2,0.0001,1.6078945918707177e-05,2.0556896629386756e-07,1.9493950276228134e-07,1.0629470637013583e-08,1.9557619412857719e-13,3.133561403956264e-05,0.0,0.9999997615814209,0.9527902007102966
2355,phase2,0.0001,1.4060306966712233e-05,2.0911272713419748e-07,1.983822386364409e-07,1.0730483168686078e-08,1.8907965471104404e-13,2.7284162570140325e-05,0.0,0.9999997615814209,0.8364070653915405
2356,phase2,0.0001,1.9288247131044045e-05,2.0589939708770544e-07,1.9521864658145205e-07,1.0680745177182871e-08,1.970420354657776e-13,3.7752895877929404e-05,0.0,0.9999997615814209,0.8394686579704285
2357,phase2,0.0001,9.66678089753259e-06,2.0356260677090177e-07,1.93338991039127e-07,1.022362106084529e-08,2.06211783759791e-13,1.8519311197451316e-05,0.0,0.9999997019767761,1.1382768154144287
2358,phase2,0.0001,1.2404218068695627e-05,2.0536219835776137e-07,1.9528270911450818e-07,1.0079491019610032e-08,1.9519628968733826e-13,2.398698779870756e-05,0.0,0.9999997615814209,1.001839280128479
2359,phase2,0.0001,1.7265854694414884e-05,2.0479969009556953e-07,1.9459403688415478e-07,1.0205649658701077e-08,2.1141248474076946e-13,3.3712509321048856e-05,0.0,0.9999996423721313,1.005793571472168
2360,phase2,0.0001,1.9745213649002835e-05,2.000836900606373e-07,1.9021510411221243e-07,9.868591277495398e-09,1.9336615642018273e-13,3.8690093788318336e-05,0.0,0.9999997615814209,1.2028452157974243
2361,phase2,0.0001,2.405045961495489e-05,2.0344600670796353e-07,1.9355869085302402e-07,9.887312302225837e-09,1.922698111833654e-13,4.7287136112572625e-05,0.0,0.9999997615814209,1.2412701845169067
2362,phase2,0.0001,2.091931673930958e-05,2.0039087189616112e-07,1.906054478695296e-07,9.785426691166776e-09,2.0358194297021015e-13,4.103707033209503e-05,0.0,0.9999997615814209,0.9107334017753601
2363,phase2,0.0001,1.4050569916435052e-05,2.002505539167032e-07,1.9025384290216607e-07,9.996703909109783e-09,2.0613892537379996e-13,2.7300136935082264e-05,0.0,0.9999997019767761,1.0098981857299805
2364,phase2,0.0001,1.938058812811505e-05,1.981815529461528e-07,1.886457425825938e-07,9.535813916272673e-09,2.1427651319960717e-13,3.7968449760228395e-05,0.0,0.9999997019767761,1.0437568426132202
2365,phase2,0.0001,2.0244100596755743e-05,1.9920294391795323e-07,1.8931291378976312e-07,9.890031016368539e-09,2.0389592791936195e-13,3.9691389247309417e-05,0.0,0.9999997615814209,0.9048261046409607
2366,phase2,0.0001,1.0695212040445767e-05,2.0028443259434425e-07,1.9064596301632264e-07,9.638473130735292e-09,2.0000667788622195e-13,2.0589286577887833e-05,0.0,0.9999997615814209,0.9277437925338745
2367,phase2,0.0001,1.4714016288053244e-05,2.0066001127361233e-07,1.9120500382996397e-07,9.455009220005195e-09,2.0268509093313014e-13,2.8625392587855458e-05,0.0,0.9999997615814209,0.839354932308197
2368,phase2,0.0001,2.096167008858174e-05,1.9850838839374774e-07,1.889335692339955e-07,9.574817383395384e-09,1.9443474608138445e-13,4.112930764677003e-05,0.0,0.9999997019767761,0.7880712747573853
2369,phase2,0.0001,1.595125468156766e-05,1.9977223075784423e-07,1.9063730860580108e-07,9.134920375686306e-09,1.9349105651045306e-13,3.1103420042200014e-05,0.0,0.9999997615814209,0.8483193516731262
2370,phase2,0.0001,1.4632250895374455e-05,1.9754938307414704e-07,1.8831394754670328e-07,9.235437303800609e-09,1.9462383094026592e-13,2.8474303690018132e-05,0.0,0.9999997615814209,0.9445004463195801
2371,phase2,0.0001,7.509650913561927e-06,1.9983247057098197e-07,1.9031166687000223e-07,9.520799260087642e-09,2.1123901239317178e-13,1.4219971490092576e-05,0.0,0.9999997615814209,1.0253220796585083
2372,phase2,0.0001,1.9609526134445332e-05,1.9799222172878217e-07,1.882195590496849e-07,9.772663567275686e-09,2.1356180712750472e-13,3.8427082472480834e-05,0.0,0.9999996423721313,0.9366090893745422
2373,phase2,0.0001,1.0422685591038316e-05,1.9822681451842072e-07,1.8920907507435913e-07,9.01773766770475e-09,1.9915666338299332e-13,2.0052464606123976e-05,0.0,0.9999997615814209,0.9199115633964539
2374,phase2,0.0001,2.343153755646199e-05,1.9431223563515232e-07,1.8511130406295706e-07,9.200931572195259e-09,2.0130772049320456e-13,4.608582457876764e-05,0.0,0.9999997615814209,1.131386160850525
2375,phase2,0.0001,1.981473724299576e-05,2.0015374957438326e-07,1.9057564770719182e-07,9.578094761764078e-09,2.105711438549207e-13,3.882886085193604e-05,0.0,0.9999997019767761,1.1805251836776733
2376,phase2,0.0001,1.5889016140135936e-05,1.9445819532393216e-07,1.8539540747042338e-07,9.062781636259842e-09,2.093967360616844e-13,3.10001996695064e-05,0.0,0.9999997615814209,1.0887322425842285
2377,phase2,0.0001,1.5201463611447252e-05,1.963774849400579e-07,1.8701362591855286e-07,9.36385724514821e-09,2.004073990091726e-13,2.9617416657856666e-05,0.0,0.9999997615814209,1.0402607917785645
2378,phase2,0.0001,9.411436622031033e-06,1.976391672542377e-07,1.8834914783383283e-07,9.29002030858328e-09,2.058821862993554e-13,1.803231680241879e-05,0.0,0.9999996423721313,0.9621829986572266
2379,phase2,0.0001,1.8275841284776106e-05,1.9642453708001995e-07,1.875278030638583e-07,8.896741121589002e-09,2.0492808838756815e-13,3.576598464860581e-05,0.0,0.9999997019767761,0.9479771852493286
2380,phase2,0.0001,2.5536724933772348e-05,1.903140685044491e-07,1.8165540893733123e-07,8.658652461690508e-09,2.067495480373438e-13,5.0312191888224334e-05,0.0,0.9999997019767761,1.1379725933074951
2381,phase2,0.0001,9.639641575631686e-06,1.9020680497305875e-07,1.8097910015058005e-07,9.227709263370798e-09,1.977289859622644e-13,1.851845627243165e-05,0.0,0.9999997615814209,1.037135124206543
2382,phase2,0.0001,1.5000374332885258e-05,1.8944739110793307e-07,1.81016076794549e-07,8.431320530633002e-09,1.9906645776224252e-13,2.9242959499242716e-05,0.0,0.9999997019767761,1.2177910804748535
2383,phase2,0.0001,9.412094186700415e-06,1.9228114922498207e-07,1.835543343986501e-07,8.726820155402493e-09,2.1028144503443258e-13,1.805506326491013e-05,0.0,0.9999997019767761,0.9822506904602051
2384,phase2,0.0001,2.1651232600561343e-05,1.917669436579672e-07,1.8311192206965643e-07,8.655026029202872e-09,1.9825460717548538e-13,4.25353973696474e-05,0.0,0.9999997019767761,0.8429441452026367
2385,phase2,0.0001,2.3632346710655838e-05,1.9294584774343093e-07,1.8429912529427384e-07,8.646726001870775e-09,1.9713224108652838e-13,4.64929107693024e-05,0.0,0.9999997615814209,0.8908869624137878
2386,phase2,0.0001,2.1909636416239664e-05,1.9114291660571325e-07,1.8245832222874014e-07,8.684595265151529e-09,2.0206405992873044e-13,4.3054700654465705e-05,0.0,0.9999997019767761,0.9964356422424316
2387,phase2,0.0001,2.1087078494019806e-05,1.8974971283114428e-07,1.8135133927899005e-07,8.398369999440547e-09,1.9880104507041807e-13,4.1415158193558455e-05,0.0,0.9999997019767761,0.8310458660125732
2388,phase2,0.0001,1.5653600712539628e-05,1.9182166965947545e-07,1.8330204909489112e-07,8.519627670011687e-09,1.914319397444686e-13,3.053991531487554e-05,0.0,0.9999997615814209,0.7772226929664612
2389,phase2,0.0001,1.1739391084120143e-05,1.8636447407516243e-07,1.7803864693632931e-07,8.325821809762601e-09,2.0150200952251396e-13,2.2733323930879124e-05,0.0,0.9999997615814209,0.968147873878479
2390,phase2,0.0001,1.661775604588911e-05,1.8903392628999427e-07,1.8062675621877133e-07,8.407162965795578e-09,2.0312050652560032e-13,3.247937638661824e-05,0.0,0.9999997615814209,0.8094920516014099
2391,phase2,0.0001,1.587541373737622e-05,1.894718053563338e-07,1.81306035074158e-07,8.165773834889478e-09,2.1211851719549202e-13,3.0992938263807446e-05,0.0,0.9999996423721313,0.836472749710083
2392,phase2,0.0001,2.5839050067588687e-05,1.895008949759358e-07,1.814299110947104e-07,8.070985657582241e-09,1.9969269293707015e-13,5.092009814688936e-05,0.0,0.9999997615814209,1.026288390159607
2393,phase2,0.0001,2.6410449208924547e-05,1.8704081128362304e-07,1.7856649492387078e-07,8.474312807038586e-09,1.9705938270053736e-13,5.2072733524255455e-05,0.0,0.9999997615814209,1.1810234785079956
2394,phase2,0.0001,2.475128712831065e-05,1.87917422067585e-07,1.7933254525814846e-07,8.584871480366019e-09,1.9705070908315747e-13,4.875090598943643e-05,0.0,0.9999997615814209,1.0755882263183594
2395,phase2,0.0001,1.4496687981591094e-05,1.8530553802520444e-07,1.7703439425531542e-07,8.271141993532183e-09,1.9469668932625694e-13,2.8252154152141884e-05,0.0,0.9999997615814209,1.1155539751052856
2396,phase2,0.0001,1.5583436834276654e-05,1.8479470043075708e-07,1.7674376806553482e-07,8.05093680611435e-09,1.9969789710749808e-13,3.0427694582613185e-05,0.0,0.9999997019767761,0.8702049255371094
2397,phase2,0.0001,1.8058533896692097e-05,1.8593432571378798e-07,1.780130105544231e-07,7.921317823900154e-09,2.0689006063889792e-13,3.5373330319998786e-05,0.0,0.9999996423721313,1.2279901504516602
2398,phase2,0.0001,1.8192391507909633e-05,1.8391017420071876e-07,1.7586302192285075e-07,8.047154054224848e-09,2.087774397807607e-13,3.5649143683258444e-05,0.0,0.9999997019767761,1.2296210527420044
2399,phase2,0.0001,1.7296928490395658e-05,1.8538182189331565e-07,1.7763503024070815e-07,7.74678987625066e-09,1.9510781879006345e-13,3.385232776054181e-05,0.0,0.9999997615814209,0.8565706014633179
2400,phase2,0.0001,2.37216390814865e-05,1.8481729568975425e-07,1.7708376276459603e-07,7.733539142407153e-09,2.0305285231003722e-13,4.67040081275627e-05,0.0,0.9999997019767761,1.067610740661621
2401,phase2,0.0001,2.9513570552808233e-05,1.83054410740624e-07,1.754264360442903e-07,7.627976472690534e-09,2.0479277995644196e-13,5.829492147313431e-05,0.0,0.9999997019767761,0.9845057129859924
2402,phase2,0.0001,1.616409826965537e-05,1.8535281753884192e-07,1.7736917357069615e-07,7.983641303610511e-09,2.114836084032845e-13,3.158678373438306e-05,0.0,0.9999996423721313,0.8854440450668335
2403,phase2,0.0001,1.4307966011983808e-05,1.8537434698373545e-07,1.7759867887434666e-07,7.775662780318271e-09,1.978556207760107e-13,2.7874433726537973e-05,0.0,0.9999997615814209,0.8801234364509583
2404,phase2,0.0001,2.1002664652769454e-05,1.8404465151888871e-07,1.7626845760787546e-07,7.776194799191671e-09,2.052993192114272e-13,4.1269151552114636e-05,0.0,0.9999997019767761,0.9138792753219604
2405,phase2,0.0001,1.981674176931847e-05,1.8335519769152597e-07,1.7571170474184328e-07,7.643498278753214e-09,2.0428624070145673e-13,3.890006337314844e-05,0.0,0.9999997615814209,0.8208273649215698
2406,phase2,0.0001,1.8018123228102922e-05,1.8247769162371696e-07,1.7489412584836828e-07,7.583569328062367e-09,2.0316213988902376e-13,3.530633694026619e-05,0.0,0.9999997615814209,0.9256793856620789
2407,phase2,0.0001,2.73475561698433e-05,1.8121653511116165e-07,1.7364108373385534e-07,7.575448712771049e-09,1.9481638524609934e-13,5.397024506237358e-05,0.0,0.9999997615814209,1.031951665878296
2408,phase2,0.0001,1.9684157450683415e-05,1.8327901329939777e-07,1.757623095954841e-07,7.516696598486305e-09,2.0925101928970236e-13,3.863520032609813e-05,0.0,0.9999997615814209,1.0596946477890015
2409,phase2,0.0001,2.1374014977482148e-05,1.799859177253893e-07,1.72171354506645e-07,7.814557889673779e-09,2.0317081350640365e-13,4.2028084862977266e-05,0.0,0.9999997019767761,1.0493723154067993
2410,phase2,0.0001,1.4429419024963863e-05,1.8244533350753045e-07,1.7475500158070645e-07,7.690329262288742e-09,2.0734282346612787e-13,2.812905586324632e-05,0.0,0.9999997019767761,0.8394584655761719
2411,phase2,0.0001,1.2262924428796396e-05,1.827114317620726e-07,1.7498466320375883e-07,7.726773887384297e-09,2.0169109438139543e-13,2.3795002562110312e-05,0.0,0.9999997615814209,0.9585678577423096
2412,phase2,0.0001,1.9065941160079092e-05,1.816090957618144e-07,1.739046524562582e-07,7.704441529199357e-09,2.1157554874751128e-13,3.74054470739793e-05,0.0,0.9999997019767761,0.999525785446167
2413,phase2,0.0001,1.5807429008418694e-05,1.8008597635343904e-07,1.7266116003611387e-07,7.4248234227525245e-09,1.8813943458706461e-13,3.089451274718158e-05,0.0,0.9999997615814209,1.0496289730072021
2414,phase2,0.0001,2.6971711122314446e-05,1.7558355125402159e-07,1.6847948813847324e-07,7.104063559637552e-09,2.0891274821188688e-13,5.3241088608046994e-05,0.0,0.9999997615814209,1.2284116744995117
2415,phase2,0.0001,1.8048282072413713e-05,1.7870247859264055e-07,1.7145222841463692e-07,7.250254618895724e-09,1.9736816347926123e-13,3.538175587891601e-05,0.0,0.9999997615814209,1.115038275718689
2416,phase2,0.0001,1.0613691301841754e-05,1.7863601442513755e-07,1.7130659557551553e-07,7.329420181889645e-09,2.041474628233786e-13,2.0512838091235608e-05,0.0,0.9999997615814209,1.0460588932037354
2417,phase2,0.0001,1.70465591509128e-05,1.7895879977913864e-07,1.716983462074495e-07,7.260451795332301e-09,2.0610770035123238e-13,3.337728412589058e-05,0.0,0.9999997019767761,0.7962700128555298
2418,phase2,0.0001,2.2273006834439002e-05,1.7504805782664334e-07,1.67848639875956e-07,7.199421059311817e-09,2.121722936232473e-13,4.384582280181348e-05,0.0,0.9999997615814209,0.9440520405769348
2419,phase2,0.0001,1.5167460333032068e-05,1.7977956190406985e-07,1.7231339199952345e-07,7.466169904546405e-09,2.0186283200551713e-13,2.9615801395266317e-05,0.0,0.9999997019767761,0.876194179058075
2420,phase2,0.0001,1.7204871255671605e-05,1.7361116988467984e-07,1.663891282532859e-07,7.22204074321553e-09,2.0773487097169863e-13,3.371529601281509e-05,0.0,0.9999997615814209,1.0511168241500854
2421,phase2,0.0001,1.7703030607663095e-05,1.7453689338253753e-07,1.6763502230787708e-07,6.9018764037309666e-09,1.970420354657776e-13,3.4707914892351255e-05,0.0,0.9999997615814209,0.8494545817375183
2422,phase2,0.0001,1.0572502105787862e-05,1.7708246957681695e-07,1.6969744365269435e-07,7.38502947683628e-09,2.0043862403174018e-13,2.0436673366930336e-05,0.0,0.9999997615814209,0.950981855392456
2423,phase2,0.0001,2.6233205062453635e-05,1.7463487722579885e-07,1.6754263754137355e-07,7.0922392403360845e-09,2.0665066879921312e-13,5.176787090022117e-05,0.0,0.9999997615814209,0.9542272686958313
2424,phase2,0.0001,2.0808032786590047e-05,1.7507832694718672e-07,1.6826825799398648e-07,6.810062291862096e-09,2.1276556905203137e-13,4.091575101483613e-05,0.0,0.9999997615814209,1.0326968431472778
2425,phase2,0.0001,1.5142596566875e-05,1.7535674601276696e-07,1.684441031102324e-07,6.9126429025345715e-09,2.1132054439654269e-13,2.9583765353891067e-05,0.0,0.9999996423721313,1.041922926902771
2426,phase2,0.0001,1.260170029127039e-05,1.7351197811876773e-07,1.6670418290232192e-07,6.8077938841781815e-09,2.1034562980304372e-13,2.4509352442692034e-05,0.0,0.9999996423721313,1.1532272100448608
2427,phase2,0.0001,1.6897512978175655e-05,1.7388413198204944e-07,1.6712394312889955e-07,6.760195070398822e-09,1.9507832849097184e-13,3.309948806418106e-05,0.0,0.9999997615814209,0.8793712258338928
2428,phase2,0.0001,1.4337375432660338e-05,1.7154742693037406e-07,1.64556468007504e-07,6.9909598110484694e-09,2.0427756708407685e-13,2.7988560759695247e-05,0.0,0.9999997615814209,0.9170452952384949
2429,phase2,0.0001,1.0101038242282812e-05,1.735605508201843e-07,1.667904570012979e-07,6.770088489815862e-09,2.0252202692638832e-13,1.9507833712850697e-05,0.0,0.9999997019767761,1.0458943843841553
2430,phase2,0.0001,1.0841949915629812e-05,1.7172828847833443e-07,1.6502281141583808e-07,6.705481503388455e-09,2.0752496943110543e-13,2.0996985767851584e-05,0.0,0.9999997019767761,1.1781983375549316
2431,phase2,0.0001,1.6047175449784845e-05,1.715298054705272e-07,1.650422802867979e-07,6.487520298747995e-09,1.8845341953621642e-13,3.1408231734531e-05,0.0,0.9999997615814209,1.132464051246643
2432,phase2,0.0001,1.5067122149048373e-05,1.7294775034315535e-07,1.6610124475846533e-07,6.846507361046861e-09,2.0473900352868668e-13,2.94424535240978e-05,0.0,0.9999997019767761,0.9342638254165649
2433,phase2,0.0001,8.820657967589796e-06,1.736084271897198e-07,1.6666993474245828e-07,6.938485785923376e-09,2.1122860405231592e-13,1.6946882169577293e-05,0.0,0.9999996423721313,0.803959310054779
2434,phase2,0.0001,1.3256739293865394e-05,1.7306435040609358e-07,1.6606183805834007e-07,7.002514568199558e-09,1.8768840648331064e-13,2.582122033345513e-05,0.0,0.9999997615814209,0.8226439952850342
2435,phase2,0.0001,1.847333442128729e-05,1.6996536089664005e-07,1.631626815878917e-07,6.802683305551227e-09,1.9250746829957421e-13,3.626680700108409e-05,0.0,0.9999997615814209,0.9993278980255127
