epoch,loss,torsion,hitchin,closure,ortho
194,20.201366424560547,0.04583279229700565,0.9023868143558502,36.257986068725586,3.594401717185974
195,20.14310646057129,0.04714738577604294,0.902218222618103,36.13656997680664,3.5943593978881836
196,20.000975608825684,0.04455150105059147,0.9020421802997589,35.86338233947754,3.593798875808716
197,19.967018127441406,0.046238891780376434,0.9018506407737732,35.78874397277832,3.5943944454193115
198,19.813366889953613,0.044662339612841606,0.9016670286655426,35.48849105834961,3.5937660932540894
199,19.7233304977417,0.045328423380851746,0.901544451713562,35.30562400817871,3.594391345977783
200,19.642070770263672,0.0461813248693943,0.9014182984828949,35.13992691040039,3.59442138671875
201,19.561001777648926,0.044362809509038925,0.9012393355369568,34.98538589477539,3.5944782495498657
202,19.487303733825684,0.04550663381814957,0.9010964334011078,34.83371353149414,3.5944567918777466
203,19.361279487609863,0.04405960254371166,0.9009693562984467,34.58767890930176,3.594506859779358
204,19.30515766143799,0.04576132260262966,0.9008001685142517,34.46897506713867,3.5944910049438477
205,19.22556495666504,0.044297464191913605,0.9006846249103546,34.31588172912598,3.5944806337356567
206,19.148571968078613,0.043599579483270645,0.9005381166934967,34.16497993469238,3.5944857597351074
207,19.03037452697754,0.0424897875636816,0.9003919064998627,33.93328857421875,3.594529390335083
208,18.928297996520996,0.04351271130144596,0.9002815783023834,33.725284576416016,3.5944987535476685
209,18.86319351196289,0.04166685417294502,0.9001184105873108,33.602407455444336,3.595120429992676
210,18.760692596435547,0.04168807528913021,0.8999616205692291,33.39778518676758,3.594871759414673
211,18.720977783203125,0.04238494113087654,0.899862676858902,33.31561088562012,3.5951329469680786
212,18.60103130340576,0.04251344874501228,0.8997587263584137,33.07539176940918,3.5951642990112305
213,18.560028076171875,0.041438641026616096,0.8995961248874664,32.99820327758789,3.594843029975891
214,18.470108032226562,0.04347989894449711,0.8994872272014618,32.81019592285156,3.5952110290527344
215,18.36449146270752,0.042110076174139977,0.8993905484676361,32.60467338562012,3.595145583152771
216,18.319087028503418,0.04264154098927975,0.8992530107498169,32.511980056762695,3.595202088356018
217,18.201889038085938,0.04022022522985935,0.8991137742996216,32.28758430480957,3.595144748687744
218,18.121196746826172,0.03990794159471989,0.8990067541599274,32.12763595581055,3.59518826007843
219,18.049281120300293,0.03974307328462601,0.8988608121871948,31.9846830368042,3.5953084230422974
220,17.96966552734375,0.04053538292646408,0.8987217843532562,31.822608947753906,3.5952266454696655
221,17.890697479248047,0.040761929005384445,0.8986133337020874,31.663960456848145,3.5952680110931396
222,17.79804229736328,0.04078345745801926,0.898503452539444,31.478788375854492,3.5952566862106323
223,17.74063205718994,0.04065953381359577,0.8983844518661499,31.364354133605957,3.5958375930786133
224,17.62498664855957,0.04022465460002422,0.8983120918273926,31.13527488708496,3.5952917337417603
225,17.555800437927246,0.03793909773230553,0.8981814682483673,31.006340980529785,3.595236301422119
226,17.52445411682129,0.041050249710679054,0.8980702459812164,30.93138313293457,3.5953049659729004
227,17.39672565460205,0.03960159420967102,0.8979121148586273,30.682065963745117,3.5952539443969727
228,17.30739974975586,0.03973104618489742,0.8978578746318817,30.502638816833496,3.595869302749634
229,17.276948928833008,0.04029705375432968,0.8977095782756805,30.439780235290527,3.5958478450775146
230,17.208456993103027,0.03981592692434788,0.8976759314537048,30.304762840270996,3.5958917140960693
231,17.096768379211426,0.03933468088507652,0.8975018262863159,30.08403778076172,3.5952646732330322
232,17.039681434631348,0.03978825733065605,0.8974717855453491,29.967373847961426,3.5964882373809814
233,16.912038803100586,0.03842509165406227,0.897287517786026,29.718265533447266,3.5958961248397827
234,16.886892318725586,0.039001891389489174,0.8972252309322357,29.665793418884277,3.5958892107009888
235,16.797800064086914,0.038484806194901466,0.8970994055271149,29.489517211914062,3.5965752601623535
236,16.73133945465088,0.037617480382323265,0.897030770778656,29.360252380371094,3.596492886543274
237,16.65919303894043,0.03804650530219078,0.8968940675258636,29.21450901031494,3.5965017080307007
238,16.549838066101074,0.037680694833397865,0.8968118727207184,28.997403144836426,3.596540689468384
239,16.48138427734375,0.03630040027201176,0.8966835737228394,28.866315841674805,3.596473217010498
240,16.42575740814209,0.03663870692253113,0.89658984541893,28.75386333465576,3.5965280532836914
241,16.367782592773438,0.036790989339351654,0.8964893817901611,28.63750648498535,3.5965259075164795
242,16.313889503479004,0.03716663271188736,0.8963797092437744,28.528395652770996,3.59659743309021
243,16.205687522888184,0.037732044234871864,0.8963172435760498,28.309900283813477,3.5965206623077393
244,16.13667583465576,0.03695446252822876,0.896185964345932,28.17523193359375,3.5965486764907837
245,16.09218692779541,0.03688843734562397,0.8960896730422974,28.08705997467041,3.595967173576355
246,16.01857280731201,0.03679479658603668,0.8959877490997314,27.940041542053223,3.5965824127197266
247,15.959822177886963,0.035936448723077774,0.8959071338176727,27.826123237609863,3.5966012477874756
248,15.8411283493042,0.038048263639211655,0.8958167433738708,27.58028507232666,3.5969080924987793
249,15.786727905273438,0.03632882237434387,0.8957079648971558,27.478760719299316,3.5966066122055054
250,15.717308521270752,0.03703814372420311,0.8956080973148346,27.337082862854004,3.596941351890564
251,15.653672695159912,0.03614981099963188,0.8955451250076294,27.213683128356934,3.596621513366699
252,15.581371784210205,0.03749395161867142,0.8954252004623413,27.063931465148926,3.596643090248108
253,15.513910293579102,0.0352477952837944,0.8953240513801575,26.937824249267578,3.5972615480422974
254,15.422534942626953,0.03732035681605339,0.8952232897281647,26.747344970703125,3.596661925315857
255,15.372715950012207,0.03506098687648773,0.8951407074928284,26.65692710876465,3.596633791923523
256,15.336451053619385,0.03741629421710968,0.8950282335281372,26.575218200683594,3.5966051816940308
257,15.23937177658081,0.03693275339901447,0.8949384093284607,26.38278102874756,3.5972589254379272
258,15.169692516326904,0.03850865364074707,0.8948447704315186,26.237675666809082,3.596641778945923
259,15.09895372390747,0.03801716864109039,0.8947681784629822,26.0978946685791,3.5973474979400635
260,15.046186923980713,0.03766623139381409,0.8946685194969177,25.99400806427002,3.597272515296936
261,14.978628158569336,0.036801647394895554,0.8945814967155457,25.86271095275879,3.596958637237549
262,14.90551471710205,0.03686132654547691,0.8944972157478333,25.71623706817627,3.5972537994384766
263,14.837957382202148,0.036692846566438675,0.8943975567817688,25.582148551940918,3.5969990491867065
264,14.803397178649902,0.036780936643481255,0.8942908644676208,25.51289653778076,3.596988081932068
265,14.727899551391602,0.038304172456264496,0.8942015767097473,25.355780601501465,3.5973312854766846
266,14.64433479309082,0.036367252469062805,0.8941248655319214,25.19654083251953,3.5973488092422485
267,14.598088264465332,0.03705499693751335,0.8940441906452179,25.101497650146484,3.5972825288772583
268,14.582451820373535,0.03547078184783459,0.8939807415008545,25.076642990112305,3.597357988357544
269,14.460054874420166,0.03636890836060047,0.8938618004322052,24.828508377075195,3.597334861755371
270,14.441632747650146,0.035525184124708176,0.8938016891479492,24.795144081115723,3.5973618030548096
271,14.343169689178467,0.034264277666807175,0.893729567527771,24.603419303894043,3.5973398685455322
272,14.271545886993408,0.033981163054704666,0.8936108648777008,24.461562156677246,3.5973060131073
273,14.21866226196289,0.034880343824625015,0.8935699760913849,24.352224349975586,3.597397208213806
274,14.15021276473999,0.03338745981454849,0.893463522195816,24.22151470184326,3.59738826751709
275,14.106894493103027,0.03447959013283253,0.8933624029159546,24.1307430267334,3.5973384380340576
276,14.042333126068115,0.03406397998332977,0.8932985365390778,24.00340747833252,3.597343325614929
277,13.998862743377686,0.03339816816151142,0.893214225769043,23.91928768157959,3.5973609685897827
278,13.930324077606201,0.033819111064076424,0.8931370079517365,23.780652046203613,3.597408890724182
279,13.87804126739502,0.033491190522909164,0.8930310904979706,23.6776123046875,3.597404718399048
280,13.823482990264893,0.0349622406065464,0.8929872214794159,23.5623140335083,3.598046660423279
281,13.765473365783691,0.032704904675483704,0.8929066359996796,23.455896377563477,3.597361922264099
282,13.69919490814209,0.03372238948941231,0.8928162753582001,23.31940746307373,3.5974321365356445
283,13.653411865234375,0.03350098244845867,0.8927493989467621,23.22850799560547,3.5980217456817627
284,13.585517883300781,0.03357551619410515,0.89264777302742,23.09297466278076,3.597438931465149
285,13.52159309387207,0.03253377787768841,0.8925648331642151,22.969480514526367,3.5974003076553345
286,13.483489513397217,0.0340055450797081,0.8925507664680481,22.887048721313477,3.598011612892151
287,13.401097774505615,0.03320234641432762,0.8924575746059418,22.72603416442871,3.5973947048187256
288,13.385762691497803,0.034977592527866364,0.892419308423996,22.687599182128906,3.5986298322677612
289,13.32354211807251,0.03356676921248436,0.8923429548740387,22.568968772888184,3.5986043214797974
290,13.235007762908936,0.034673357382416725,0.8922652304172516,22.387971878051758,3.598031997680664
291,13.189664363861084,0.033832792192697525,0.8922035694122314,22.300437927246094,3.5985881090164185
292,13.154601573944092,0.0335234422236681,0.8920939266681671,22.232091903686523,3.598050117492676
293,13.109081268310547,0.03259645402431488,0.8920040130615234,22.1445951461792,3.598623514175415
294,13.063502788543701,0.034102583304047585,0.8919482231140137,22.047523498535156,3.5986257791519165
295,12.996615409851074,0.03377574309706688,0.8918508887290955,21.915596961975098,3.59804904460907
296,12.96350383758545,0.03337477520108223,0.891832709312439,21.851021766662598,3.598034143447876
297,12.888349056243896,0.03327797167003155,0.8916942775249481,21.70102882385254,3.5986154079437256
298,12.80897045135498,0.03277800790965557,0.8917304575443268,21.544190406799316,3.59863018989563
299,12.799517154693604,0.03375694900751114,0.8915433883666992,21.521747589111328,3.598620057106018
300,12.734613418579102,0.032157374545931816,0.8915637135505676,21.398252487182617,3.598697066307068
301,12.67931318283081,0.03282664157450199,0.891403317451477,21.28534507751465,3.598613142967224
302,12.633814811706543,0.031700000166893005,0.8913981020450592,21.198833465576172,3.5986653566360474
303,12.589157104492188,0.030700447037816048,0.8912632763385773,21.11379909515381,3.5986454486846924
304,12.519449234008789,0.03156050108373165,0.8911892771720886,20.971055030822754,3.5987037420272827
305,12.475849151611328,0.030657606199383736,0.8911787271499634,20.887516975402832,3.5986541509628296
306,12.421875953674316,0.03115615528076887,0.8910355269908905,20.777856826782227,3.5986666679382324
307,12.381336212158203,0.031145717948675156,0.8909887373447418,20.696890830993652,3.5987013578414917
308,12.327347755432129,0.030363330617547035,0.8908907473087311,20.59227180480957,3.5986478328704834
309,12.288506984710693,0.03211516514420509,0.8908683955669403,20.50762176513672,3.5986584424972534
310,12.242552757263184,0.030211049132049084,0.8907827734947205,20.423462867736816,3.59872305393219
311,12.205155849456787,0.03119770810008049,0.8906877040863037,20.344913482666016,3.5987186431884766
312,12.156905174255371,0.030943678691983223,0.8906304836273193,20.24953556060791,3.5987319946289062
313,12.105416774749756,0.031045405194163322,0.8905418515205383,20.1463565826416,3.598684310913086
