phase,epoch,total,dphi,dpsi,det,positivity,neck_match,acyl,harmonicity,eig_floor,global_epoch
2,542,0.9115132093429565,3.2026044834034485e-18,3.445038601057604e-07,3.0268704209746033e-12,0.0,9.930726770172724e-17,1.823026180267334,0.0,0.0,2042
2,543,0.9040490984916687,3.2636140166629096e-18,3.684390037506091e-07,2.761582629240422e-12,0.0,8.853762097174814e-17,1.8080979585647583,0.0,0.0,2043
2,544,0.9073266386985779,3.300626626761901e-18,3.7385052564786747e-07,4.214920079625983e-12,0.0,8.689472777865452e-17,1.8146530389785767,0.0,0.0,2044
2,545,0.9088356494903564,3.4690137161077895e-18,3.96017043158281e-07,2.2555013412528524e-12,0.0,1.0068170439010045e-16,1.8176710605621338,0.0,0.0,2045
2,546,0.9043827652931213,3.3949884959098065e-18,3.659283720480744e-07,2.0192875149760425e-12,0.0,1.3331958453114806e-16,1.8087652921676636,0.0,0.0,2046
2,547,0.902860701084137,3.3132355476342e-18,3.809797988196806e-07,3.6891739663147405e-12,0.0,1.0218370556381914e-16,1.8057211637496948,0.0,0.0,2047
2,548,0.9086247086524963,3.426306794671983e-18,3.950168832034251e-07,2.65612531968884e-12,0.0,1.0732871603433977e-16,1.8172491788864136,0.0,0.0,2048
2,549,0.9089841842651367,3.420205717268945e-18,3.791339793224324e-07,3.1614988404982114e-12,0.0,9.959801176087228e-17,1.8179681301116943,0.0,0.0,2049
2,550,0.9018591046333313,3.512940935742265e-18,4.0265237544190313e-07,2.8332336476921682e-12,0.0,9.695793579573374e-17,1.8037179708480835,0.0,0.0,2050
2,551,0.9066731929779053,3.4682001839753436e-18,3.949477331843809e-07,1.5962509092304344e-12,0.0,1.163859268427667e-16,1.8133461475372314,0.0,0.0,2051
2,552,0.9106118083000183,3.481622223389782e-18,4.0111555676958233e-07,2.6711133305212797e-12,0.0,8.58524272672785e-17,1.8212233781814575,0.0,0.0,2052
2,553,0.9096482992172241,3.3030672231592388e-18,3.778430937018129e-07,2.640193619285469e-12,0.0,9.432832201098276e-17,1.8192963600158691,0.0,0.0,2053
2,554,0.9083327651023865,3.3559424690700066e-18,3.8198206198103435e-07,3.6053937613189646e-12,0.0,1.0725142427790282e-16,1.8166652917861938,0.0,0.0,2054
2,555,0.9071043729782104,3.485689884052012e-18,3.983588783285086e-07,2.6842833511508957e-12,0.0,8.316135065429239e-17,1.8142085075378418,0.0,0.0,2055
2,556,0.9063605666160583,3.3604164822081527e-18,3.850191774290579e-07,1.3820888877802417e-12,0.0,8.363717141241249e-17,1.8127208948135376,0.0,0.0,2056
2,557,0.9042562246322632,3.2375832631713252e-18,3.5686375099430734e-07,3.6436964556685325e-12,0.0,9.822059060484898e-17,1.8085122108459473,0.0,0.0,2057
2,558,0.9064762592315674,3.415731910925952e-18,3.7828425547559164e-07,2.982170066445633e-12,0.0,1.042765122182477e-16,1.8129522800445557,0.0,0.0,2058
2,559,0.9032239317893982,3.600794547830603e-18,4.291103152809228e-07,2.4867469194944647e-12,0.0,9.375222049284163e-17,1.8064476251602173,0.0,0.0,2059
2,560,0.9060776233673096,3.4511174567600516e-18,3.915365311968344e-07,3.727074204817882e-12,0.0,9.978474943851735e-17,1.81215500831604,0.0,0.0,2060
2,561,0.9074910879135132,3.352688340540223e-18,3.802032892963325e-07,3.751124411088824e-12,0.0,8.156814123751115e-17,1.8149819374084473,0.0,0.0,2061
2,562,0.9065964818000793,3.520668457024735e-18,3.939394161989185e-07,4.382064155983301e-12,0.0,8.307044019625036e-17,1.8131927251815796,0.0,0.0,2062
2,563,0.9054229259490967,3.291678807280762e-18,3.694655958952353e-07,2.5224544675239713e-12,0.0,1.0527365528562323e-16,1.8108456134796143,0.0,0.0,2063
2,564,0.9071435928344727,3.3555352894134773e-18,3.81797008230933e-07,2.659497622126139e-12,0.0,9.352537448165509e-17,1.8142869472503662,0.0,0.0,2064
2,565,0.9052058458328247,3.359196184009484e-18,3.793616656366794e-07,3.3005542743325123e-12,0.0,9.725274296604764e-17,1.8104114532470703,0.0,0.0,2065
2,566,0.9059809446334839,3.312015249435531e-18,3.645826609499636e-07,3.2535502070274447e-12,0.0,8.74013527427861e-17,1.8119616508483887,0.0,0.0,2066
2,567,0.9067153930664062,3.2375832631713252e-18,3.7260031149344286e-07,2.126354647913331e-12,0.0,9.172153179369335e-17,1.8134305477142334,0.0,0.0,2067
2,568,0.9060516357421875,3.3274707055907782e-18,3.8550092540390324e-07,2.4966140266258208e-12,0.0,1.0046452646591343e-16,1.812103033065796,0.0,0.0,2068
2,569,0.9061478972434998,3.3083543548395246e-18,3.6861382568531553e-07,3.4279246108326333e-12,0.0,8.409519124375045e-17,1.8122955560684204,0.0,0.0,2069
2,570,0.9061040282249451,3.302253691026793e-18,3.777516610625753e-07,3.5078051574544133e-12,0.0,8.884511378393615e-17,1.812207818031311,0.0,0.0,2070
2,571,0.9030814170837402,3.2998135082197615e-18,3.7630221072504355e-07,3.834169093330786e-12,0.0,9.514357137038032e-17,1.8061625957489014,0.0,0.0,2071
2,572,0.9051610231399536,3.2135861332157025e-18,3.5967929079561145e-07,1.5667189767754053e-12,0.0,8.561957261612237e-17,1.8103218078613281,0.0,0.0,2072
2,573,0.9063157439231873,3.3107953648271686e-18,3.703682125433261e-07,3.3980041003189854e-12,0.0,9.502402061080926e-17,1.8126312494277954,0.0,0.0,2073
2,574,0.9060612320899963,3.53937762811946e-18,4.096495160865743e-07,3.5890873606447826e-12,0.0,1.0064001448722778e-16,1.8121222257614136,0.0,0.0,2074
2,575,0.9093161225318909,3.482029196251158e-18,3.9288642028623144e-07,4.484523863368395e-12,0.0,1.059143232136578e-16,1.8186320066452026,0.0,0.0,2075
2,576,0.9057983756065369,3.4027166375777363e-18,3.9005257690405415e-07,2.956801470332948e-12,0.0,8.721799657948514e-17,1.8115965127944946,0.0,0.0,2076
2,577,0.909381628036499,3.3140486661763396e-18,3.7922544038337946e-07,3.8560404869159015e-12,0.0,1.0968970126080293e-16,1.818763017654419,0.0,0.0,2077
2,578,0.9064249992370605,3.544665793775511e-18,4.103935395960434e-07,3.444189378143392e-12,0.0,9.411318887726997e-17,1.812849760055542,0.0,0.0,2078
2,579,0.9060293436050415,3.2819172488720236e-18,3.6298885675023485e-07,3.6873837316875324e-12,0.0,1.0370774282905624e-16,1.812058448791504,0.0,0.0,2079
2,580,0.9036672115325928,3.4124777823961683e-18,4.0628108877172053e-07,3.890957001040363e-12,0.0,9.994872310570497e-17,1.8073341846466064,0.0,0.0,2080
2,581,0.9103475213050842,3.3774990026282916e-18,3.7120781826160965e-07,2.7893798382194745e-12,0.0,1.0078880773581382e-16,1.8206948041915894,0.0,0.0,2081
2,582,0.9099696278572083,3.493010846063412e-18,3.905628602751676e-07,3.8888059439301514e-12,0.0,8.783208223135471e-17,1.8199390172958374,0.0,0.0,2082
2,583,0.9086658954620361,3.4751147935108275e-18,4.117535752357071e-07,2.7249869027912155e-12,0.0,9.939339374710627e-17,1.8173315525054932,0.0,0.0,2083
2,584,0.9102168083190918,3.4173587683956906e-18,3.8478134456454427e-07,4.107103546147073e-12,0.0,8.732271102758946e-17,1.8204333782196045,0.0,0.0,2084
2,585,0.9093862175941467,3.160711094100088e-18,3.5743912008001644e-07,3.0995483957241277e-12,0.0,8.523847396430694e-17,1.8187721967697144,0.0,0.0,2085
2,586,0.9093486070632935,3.4511174567600516e-18,3.885909620748862e-07,5.50255674358624e-12,0.0,8.975277576136814e-17,1.8186969757080078,0.0,0.0,2086
2,587,0.9073237180709839,3.227008172630141e-18,3.5630878869596927e-07,2.3512303215511565e-12,0.0,9.035046338477445e-17,1.8146471977233887,0.0,0.0,2087
2,588,0.9071996212005615,3.352281574474e-18,3.7377122907855664e-07,4.5340675658422924e-12,0.0,9.786351327802209e-17,1.814399003982544,0.0,0.0,2088
2,589,0.9041748046875,3.4421694304837593e-18,3.9405736629305466e-07,3.8228309406918015e-12,0.0,8.242186442155978e-17,1.808349370956421,0.0,0.0,2089
2,590,0.9049686193466187,3.314455845832869e-18,3.6588775742529833e-07,2.386285613553696e-12,0.0,9.527768712617722e-17,1.8099370002746582,0.0,0.0,2090
2,591,0.9061076045036316,3.4507106906938287e-18,4.137945381899044e-07,2.911559882079473e-12,0.0,8.665984818935886e-17,1.812214970588684,0.0,0.0,2091
2,592,0.9038836359977722,3.279476652474686e-18,3.7335450997488806e-07,9.992284777382565e-13,0.0,9.552285022484814e-17,1.8077670335769653,0.0,0.0,2092
2,593,0.9066352844238281,3.410444572450513e-18,3.7831267718502204e-07,2.9492241981898815e-12,0.0,7.783406266398957e-17,1.8132703304290771,0.0,0.0,2093
2,594,0.9095403552055359,3.2599535356572093e-18,3.83279029847472e-07,2.505134988339819e-12,0.0,9.376975010438285e-17,1.8190804719924927,0.0,0.0,2094
2,595,0.9057496786117554,3.226601406563918e-18,3.4925267300423e-07,2.685823785597563e-12,0.0,9.363335794754021e-17,1.8114991188049316,0.0,0.0,2095
2,596,0.9049475789070129,3.471454105709974e-18,4.0904166098698624e-07,3.528469183500249e-12,0.0,1.123116454269143e-16,1.8098949193954468,0.0,0.0,2096
2,597,0.9051720499992371,3.279070299998769e-18,3.6321247876003326e-07,2.7767371735265556e-12,0.0,9.36722354363302e-17,1.810343861579895,0.0,0.0,2097
2,598,0.905735433101654,3.2876111466185323e-18,3.612690591126011e-07,3.5509373219611007e-12,0.0,8.569505781010151e-17,1.811470627784729,0.0,0.0,2098
2,599,0.9079714417457581,3.3685509763519992e-18,3.8734071949875215e-07,2.1503909763964657e-12,0.0,1.0282920422663102e-16,1.815942645072937,0.0,0.0,2099
2,600,0.905622661113739,3.357569119744592e-18,3.807887480888894e-07,2.2580409764216824e-12,0.0,8.487182119470914e-17,1.811245083808899,0.0,0.0,2100
2,601,0.90712970495224,3.4124781959864746e-18,3.935877543881361e-07,3.753330979350267e-12,0.0,1.0064095416440364e-16,1.8142591714859009,0.0,0.0,2101
2,602,0.9115485548973083,3.284764197745278e-18,3.7064060620650707e-07,4.28129753871076e-12,0.0,8.040763992532375e-17,1.8230968713760376,0.0,0.0,2102
2,603,0.9092836380004883,3.2924921326180546e-18,3.7317155943128455e-07,4.139411036163665e-12,0.0,1.0143130869608581e-16,1.8185670375823975,0.0,0.0,2103
2,604,0.9079880714416504,3.3266575870486386e-18,3.8537285718120984e-07,2.9094504583326852e-12,0.0,7.831156425311438e-17,1.8159759044647217,0.0,0.0,2104
2,605,0.9071254134178162,3.3087611209057476e-18,3.6370033740240615e-07,2.9132252166164108e-12,0.0,8.92139701626858e-17,1.8142505884170532,0.0,0.0,2105
2,606,0.9095823764801025,3.2754094054027626e-18,3.668615136120934e-07,3.265054893120123e-12,0.0,1.00959987800498e-16,1.819164514541626,0.0,0.0,2106
2,607,0.9081019163131714,3.3270643531148615e-18,3.7213683867776126e-07,2.3593904607821514e-12,0.0,8.941234792591071e-17,1.8162035942077637,0.0,0.0,2107
2,608,0.9092566967010498,3.221313861293326e-18,3.6739814390784886e-07,3.0123681327154372e-12,0.0,1.0421510894701667e-16,1.8185131549835205,0.0,0.0,2108
2,609,0.905858039855957,3.392955079168998e-18,3.771742456137872e-07,3.793826364173469e-12,0.0,9.925657807379e-17,1.811715841293335,0.0,0.0,2109
2,610,0.9092816114425659,3.408817301390468e-18,3.882473436078726e-07,2.2130908217121714e-12,0.0,1.0419550807522161e-16,1.8185629844665527,0.0,0.0,2110
2,611,0.904446542263031,3.523922171964213e-18,4.0747841012489516e-07,3.1407931810889522e-12,0.0,8.550331734411172e-17,1.808892846107483,0.0,0.0,2111
2,612,0.9057973623275757,3.2400234459783566e-18,3.5553634347706975e-07,4.0715208982078366e-12,0.0,1.0182007034909593e-16,1.8115944862365723,0.0,0.0,2112
2,613,0.9039767980575562,3.362856665015184e-18,3.956328100684914e-07,3.48338025091266e-12,0.0,9.405822437992705e-17,1.8079533576965332,0.0,0.0,2113
2,614,0.9089847803115845,3.49545144246075e-18,4.052077144933719e-07,3.8181957595639915e-12,0.0,9.664089401055441e-17,1.8179693222045898,0.0,0.0,2114
2,615,0.90837162733078,3.324217404241607e-18,3.8345996244970593e-07,1.9452217614457368e-12,0.0,1.1735900888048428e-16,1.816743016242981,0.0,0.0,2115
2,616,0.9052684307098389,3.2811037167395777e-18,3.618422965701029e-07,2.5884155929745134e-12,0.0,1.0060996466993496e-16,1.8105366230010986,0.0,0.0,2116
2,617,0.8985105156898499,3.4193923919316522e-18,3.7909333627794695e-07,3.9259012707404395e-12,0.0,8.427860696405551e-17,1.7970207929611206,0.0,0.0,2117
2,618,0.9092079997062683,3.4799951591248904e-18,4.183177679806249e-07,2.5918295287752358e-12,0.0,9.488621232075793e-17,1.8184157609939575,0.0,0.0,2118
2,619,0.9043633937835693,3.301033392828124e-18,3.723096426710981e-07,2.831151979520996e-12,0.0,9.803019348017398e-17,1.8087265491485596,0.0,0.0,2119
2,620,0.909325122833252,3.285170963811501e-18,3.783797524192778e-07,3.620839739149062e-12,0.0,8.556876387417692e-17,1.8186500072479248,0.0,0.0,2120
2,621,0.9067543745040894,3.325030936374053e-18,3.7072189229547803e-07,4.070022097124593e-12,0.0,1.0152335735465071e-16,1.8135085105895996,0.0,0.0,2121
2,622,0.905166745185852,3.3990557429817298e-18,3.9649887639825465e-07,2.692499001533122e-12,0.0,8.68305451805653e-17,1.810333251953125,0.0,0.0,2122
2,623,0.9070560336112976,3.2546659903866172e-18,3.640459738107893e-07,3.542610649276412e-12,0.0,9.027150403222259e-17,1.8141118288040161,0.0,0.0,2123
2,624,0.9059399366378784,3.3494346256007456e-18,3.8148604630805494e-07,2.783065444766919e-12,0.0,9.459634838178464e-17,1.8118796348571777,0.0,0.0,2124
2,625,0.9040629863739014,3.3897009506392144e-18,3.930836101062596e-07,2.698841150561293e-12,0.0,9.644219860997427e-17,1.8081257343292236,0.0,0.0,2125
2,626,0.902631402015686,3.2815100692154943e-18,3.889893775976816e-07,5.554445792199658e-12,0.0,9.989426815161937e-17,1.805262565612793,0.0,0.0,2126
2,627,0.903903067111969,3.403529756119876e-18,3.9647446214985393e-07,3.4064279175183287e-12,0.0,1.0743923398162176e-16,1.8078058958053589,0.0,0.0,2127
2,628,0.9041822552680969,3.183894898718418e-18,3.5047850133196334e-07,3.2037567043730064e-12,0.0,8.846883924945313e-17,1.8083642721176147,0.0,0.0,2128
2,629,0.9039681553840637,3.240837391701109e-18,3.6607275433198083e-07,1.7446183386837788e-12,0.0,1.0108598395140207e-16,1.8079360723495483,0.0,0.0,2129
2,630,0.9080626964569092,3.392141133446246e-18,3.818031188984605e-07,2.249186947800297e-12,0.0,9.401483379371496e-17,1.8161251544952393,0.0,0.0,2130
2,631,0.9000346660614014,3.187555379724118e-18,3.5630267802844173e-07,2.4813207044616092e-12,0.0,7.782923854665716e-17,1.8000690937042236,0.0,0.0,2131
2,632,0.9076557159423828,3.1598979755579482e-18,3.588560559819598e-07,3.4127839443343078e-12,0.0,9.553959897789111e-17,1.8153111934661865,0.0,0.0,2132
2,633,0.9040869474411011,3.5540203793228734e-18,3.8850154737701814e-07,3.9597769507793146e-12,0.0,9.225789555520743e-17,1.808173656463623,0.0,0.0,2133
2,634,0.9083431959152222,3.3091683005622768e-18,3.7132363672753854e-07,4.353462035311395e-12,0.0,1.0208426521930047e-16,1.8166861534118652,0.0,0.0,2134
2,635,0.9074010848999023,3.328691003789447e-18,3.814494391463086e-07,3.6837893846453085e-12,0.0,8.249312106824755e-17,1.8148019313812256,0.0,0.0,2135
2,636,0.9080435633659363,3.0720435362889974e-18,3.31509738771274e-07,2.056868564359604e-12,0.0,9.467267399126614e-17,1.8160868883132935,0.0,0.0,2136
2,637,0.91191166639328,3.2522256007844326e-18,3.733016455953475e-07,3.5818570331969113e-12,0.0,9.678605428189012e-17,1.823823094367981,0.0,0.0,2137
2,638,0.9078652858734131,3.364890495346299e-18,3.762533538065327e-07,2.786271213750524e-12,0.0,9.55300036827855e-17,1.815730333328247,0.0,0.0,2138
2,639,0.9068183898925781,3.4690137161077895e-18,4.0651687527315516e-07,4.093836381002802e-12,0.0,9.231255565008494e-17,1.8136365413665771,0.0,0.0,2139
2,640,0.9094342589378357,3.0248626017150447e-18,3.173405787038064e-07,2.05581385248621e-12,0.0,9.637419112873261e-17,1.8188682794570923,0.0,0.0,2140
2,641,0.9051387310028076,3.1688457950390874e-18,3.60006595201412e-07,3.791675307063258e-12,0.0,7.923957487361517e-17,1.8102772235870361,0.0,0.0,2141
2,642,0.9065741896629333,3.3453673785288224e-18,3.872573870467022e-07,3.675948434533893e-12,0.0,8.222166024354234e-17,1.8131481409072876,0.0,0.0,2142
2,643,0.9074475765228271,3.4124781959864746e-18,4.102552964013739e-07,3.5002556408869623e-12,0.0,9.43944369029829e-17,1.8148949146270752,0.0,0.0,2143
2,644,0.907522976398468,3.387667533898406e-18,3.96014996795202e-07,3.4218738953484262e-12,0.0,9.381280320090501e-17,1.815045714378357,0.0,0.0,2144
2,645,0.9054153561592102,3.2741891072040938e-18,3.5417227195466694e-07,5.5463411641198945e-12,0.0,9.49326072269548e-17,1.8108304738998413,0.0,0.0,2145
2,646,0.904378354549408,3.3530946930161396e-18,3.842690148303518e-07,2.082833905348025e-12,0.0,8.067961691073119e-17,1.8087564706802368,0.0,0.0,2146
2,647,0.9068953990936279,3.540191573842212e-18,4.053825364280783e-07,3.916894586453168e-12,0.0,9.258438043425966e-17,1.8137905597686768,0.0,0.0,2147
2,648,0.9065012335777283,3.257106586783955e-18,3.8643406696792226e-07,4.572703327099248e-12,0.0,8.799516916092566e-17,1.8130022287368774,0.0,0.0,2148
2,649,0.9067539572715759,3.3010338064184303e-18,3.6411304904504505e-07,3.003944315516094e-12,0.0,8.777842137065717e-17,1.8135076761245728,0.0,0.0,2149
2,650,0.9043976664543152,3.2595467695909863e-18,3.709739928581257e-07,3.900907374898566e-12,0.0,1.1000931723204852e-16,1.8087950944900513,0.0,0.0,2150
2,651,0.9112890958786011,3.2034180155358944e-18,3.506289658616879e-07,4.754363569503539e-12,0.0,8.043611479073028e-17,1.822577953338623,0.0,0.0,2151
2,652,0.9089787006378174,3.2721556904632853e-18,3.6508683365354955e-07,4.527489494421388e-12,0.0,8.893268243230347e-17,1.8179571628570557,0.0,0.0,2152
2,653,0.9023792743682861,3.375872145158553e-18,3.7951204490127566e-07,3.4860447861717603e-12,0.0,9.312866527731956e-17,1.8047583103179932,0.0,0.0,2153
2,654,0.9076780080795288,3.2758161714689856e-18,3.6923790958098834e-07,4.61669591445002e-12,0.0,8.356055463535538e-17,1.8153557777404785,0.0,0.0,2154
2,655,0.9067525267601013,3.3103881851706394e-18,3.7763982163596665e-07,3.099909218207131e-12,0.0,8.963234488162532e-17,1.8135048151016235,0.0,0.0,2155
2,656,0.9080148935317993,3.3091683005622768e-18,3.70996332321738e-07,3.656366875937067e-12,0.0,1.0812237267102725e-16,1.8160295486450195,0.0,0.0,2156
2,657,0.9074729681015015,3.34780797492616e-18,3.6924203072885575e-07,2.4343166371565417e-12,0.0,8.031389720086434e-17,1.8149456977844238,0.0,0.0,2157
2,658,0.910235583782196,3.3482143274020768e-18,3.931547780666733e-07,4.2009173917278986e-12,0.0,9.001145829997062e-17,1.820470929145813,0.0,0.0,2158
2,659,0.9065127372741699,3.2774432357338774e-18,3.8288462178570626e-07,2.6640356587392944e-12,0.0,9.271798664679923e-17,1.8130252361297607,0.0,0.0,2159
2,660,0.9095553159713745,3.299813094629455e-18,3.713602438892849e-07,3.932132397466148e-12,0.0,8.806047672464795e-17,1.81911039352417,0.0,0.0,2160
2,661,0.908204197883606,3.330318274849492e-18,3.716347123372543e-07,2.978811641796142e-12,0.0,1.082978209876722e-16,1.8164081573486328,0.0,0.0,2161
2,662,0.9052320718765259,3.3994625090479527e-18,3.787517925957218e-07,4.8728798773822746e-12,0.0,9.476016323029464e-17,1.8104639053344727,0.0,0.0,2162
2,663,0.90933758020401,3.305914172032493e-18,3.8282368564068747e-07,3.34082761455079e-12,0.0,8.014587365739767e-17,1.818674921989441,0.0,0.0,2163
2,664,0.9053663015365601,3.148102173227789e-18,3.3661223142189556e-07,2.939759546904952e-12,0.0,8.89316567283439e-17,1.810732364654541,0.0,0.0,2164
2,665,0.9026521444320679,3.279069886408463e-18,3.777942936267209e-07,2.416775113367464e-12,0.0,9.267840770884979e-17,1.8053040504455566,0.0,0.0,2165
2,666,0.9066246151924133,3.1456619904207575e-18,3.4915512969746487e-07,1.3676143550966913e-12,0.0,9.557130315640904e-17,1.8132489919662476,0.0,0.0,2166
2,667,0.9070146679878235,3.1501360035589036e-18,3.444591811785358e-07,4.809264098071253e-12,0.0,1.2207425600939176e-16,1.8140290975570679,0.0,0.0,2167
2,668,0.9061278104782104,3.512940522151959e-18,3.9678343455307186e-07,4.657441099453763e-12,0.0,9.455942303924028e-17,1.8122553825378418,0.0,0.0,2168
2,669,0.9067289233207703,3.272968809005425e-18,3.7911362937848025e-07,4.252875829280356e-12,0.0,9.039601125802407e-17,1.8134576082229614,0.0,0.0,2169
2,670,0.9081814289093018,3.4498971585613828e-18,4.070779766607302e-07,6.414313524771842e-12,0.0,9.139709170511535e-17,1.8163626194000244,0.0,0.0,2170
2,671,0.9077885150909424,3.1863350815254492e-18,3.568191004887922e-07,4.354960836394639e-12,0.0,1.000427702326298e-16,1.8155767917633057,0.0,0.0,2171
2,672,0.907412052154541,3.295339288286462e-18,3.73435796063859e-07,3.4874603205281574e-12,0.0,1.1506294078849429e-16,1.814823865890503,0.0,0.0,2172
2,673,0.9072020053863525,3.261173833855878e-18,3.754666408894991e-07,2.5495855426882486e-12,0.0,8.353006144925422e-17,1.814403772354126,0.0,0.0,2173
2,674,0.9091264605522156,3.154610430287356e-18,3.4139767990382097e-07,2.9491548092508424e-12,0.0,9.77793592312234e-17,1.818252682685852,0.0,0.0,2174
2,675,0.9071834683418274,3.1720993031834116e-18,3.661133973764663e-07,3.815933680151318e-12,0.0,8.481865664237913e-17,1.8143666982650757,0.0,0.0,2175
2,676,0.9088529944419861,3.370991572749337e-18,3.990542154497234e-07,3.0862673527920492e-12,0.0,8.019290383830499e-17,1.817705750465393,0.0,0.0,2176
2,677,0.9070063233375549,3.165185314033387e-18,3.668106671739224e-07,4.139341647224626e-12,0.0,8.173251856883769e-17,1.8140124082565308,0.0,0.0,2177
2,678,0.9080621600151062,3.376278911224776e-18,3.8443573657787056e-07,3.53811424602668e-12,0.0,8.980784613782947e-17,1.8161240816116333,0.0,0.0,2178
2,679,0.907274603843689,3.2689015619335017e-18,3.7888599990765215e-07,3.5072500459421008e-12,0.0,8.202717353791888e-17,1.8145489692687988,0.0,0.0,2179
2,680,0.9069954752922058,3.3002202742859844e-18,3.661377832031576e-07,2.1832952112887938e-12,0.0,9.947473537982228e-17,1.8139907121658325,0.0,0.0,2180
2,681,0.9074116945266724,3.06878982134952e-18,3.255127296597493e-07,2.525021858268417e-12,0.0,8.448292719280101e-17,1.8148231506347656,0.0,0.0,2181
2,682,0.9104396104812622,3.074890898752558e-18,3.480207624306786e-07,2.241706820171885e-12,0.0,8.098146504241914e-17,1.8208789825439453,0.0,0.0,2182
2,683,0.8992108702659607,3.3852269375010683e-18,3.8254108858382097e-07,2.0426993430078255e-12,0.0,9.810632056630846e-17,1.7984215021133423,0.0,0.0,2183
2,684,0.9041880369186401,3.2758161714689856e-18,3.72945947901826e-07,2.9466984408088592e-12,0.0,9.533623827865617e-17,1.8083758354187012,0.0,0.0,2184
2,685,0.9046424627304077,3.272969222595731e-18,3.6757910493179224e-07,3.6329134145418607e-12,0.0,7.653937942155627e-17,1.8092846870422363,0.0,0.0,2185
2,686,0.9036779403686523,3.3774990026282916e-18,3.753345367840666e-07,3.2572278207965155e-12,0.0,7.552714857980778e-17,1.8073556423187256,0.0,0.0,2186
2,687,0.9061040282249451,3.3502477441428852e-18,3.750255075374298e-07,2.75651723669057e-12,0.0,1.0663085353003083e-16,1.812207818031311,0.0,0.0,2187
2,688,0.9086070656776428,3.125325548265988e-18,3.3875085136969574e-07,2.6292301669172957e-12,0.0,9.27674718997646e-17,1.8172138929367065,0.0,0.0,2188
2,689,0.9069409966468811,3.121665067260288e-18,3.4880343946497305e-07,2.146116617751659e-12,0.0,7.859185936676165e-17,1.813881754875183,0.0,0.0,2189
2,690,0.9059791564941406,3.2294483554371725e-18,3.641638386397972e-07,2.482763994393622e-12,0.0,1.00959987800498e-16,1.8119580745697021,0.0,0.0,2190
2,691,0.9087021946907043,3.32909776985567e-18,3.705206950144202e-07,2.5523611002498114e-12,0.0,9.983655741464277e-17,1.8174041509628296,0.0,0.0,2191
2,692,0.9021632075309753,3.2233476916244407e-18,3.4696776651799155e-07,3.733957587570558e-12,0.0,1.0234781819734966e-16,1.8043261766433716,0.0,0.0,2192
2,693,0.909245491027832,3.0049329256264983e-18,3.2090213153423974e-07,4.014955035103185e-12,0.0,7.854036241054655e-17,1.818490743637085,0.0,0.0,2193
2,694,0.9089950919151306,3.244904638773032e-18,3.643345678483456e-07,2.963157497148927e-12,0.0,7.600101057423736e-17,1.8179899454116821,0.0,0.0,2194
2,695,0.9101628661155701,3.2131793671494795e-18,3.6385691259965824e-07,2.702643664420634e-12,0.0,9.448240921548914e-17,1.820325493812561,0.0,0.0,2195
2,696,0.9082537293434143,3.277036056077348e-18,3.5956750821242167e-07,3.6025626926061705e-12,0.0,8.35297173421194e-17,1.8165072202682495,0.0,0.0,2196
2,697,0.9124033451080322,3.277849588209794e-18,3.6312505358182534e-07,3.4253849756638033e-12,0.0,9.016461244474604e-17,1.8248064517974854,0.0,0.0,2197
2,698,0.9071484804153442,3.1289860292716884e-18,3.367850354152324e-07,2.830319312252527e-12,0.0,8.695914198731525e-17,1.8142967224121094,0.0,0.0,2198
2,699,0.9087506532669067,3.497078506725642e-18,4.1713255427566764e-07,3.2867597532515447e-12,0.0,9.329900492650138e-17,1.8175010681152344,0.0,0.0,2199
2,700,0.9076874852180481,3.176166757050488e-18,3.4075117127940757e-07,1.5309420398068596e-12,0.0,9.62913671883589e-17,1.815374732017517,0.0,0.0,2200
2,701,0.907357931137085,3.2640207827291325e-18,3.6697130667562305e-07,2.6907504002693372e-12,0.0,8.391630847320218e-17,1.8147156238555908,0.0,0.0,2201
2,702,0.906546950340271,3.3112017173030853e-18,3.660971401586721e-07,2.9210800445156337e-12,0.0,7.466381686576374e-17,1.813093662261963,0.0,0.0,2202
2,703,0.9049365520477295,3.2798834185409088e-18,3.71049225122988e-07,3.770594947383188e-12,0.0,9.395223276495695e-17,1.8098728656768799,0.0,0.0,2203
2,704,0.909007728099823,3.3770924433572218e-18,3.8685078607159085e-07,6.3920535531281075e-12,0.0,8.682554900966548e-17,1.818015217781067,0.0,0.0,2204
2,705,0.9079628586769104,3.3034735756351555e-18,3.664630128241697e-07,2.4006768795103994e-12,0.0,1.2039742194140386e-16,1.8159254789352417,0.0,0.0,2205
2,706,0.9069625735282898,3.0346245737140892e-18,3.294341865966999e-07,3.889485955532734e-12,0.0,9.045354332398836e-17,1.8139249086380005,0.0,0.0,2206
2,707,0.9070698618888855,3.189995976121456e-18,3.3595159720789525e-07,3.5875330484103074e-12,0.0,8.633614925460971e-17,1.814139485359192,0.0,0.0,2207
2,708,0.9061533212661743,3.4010895733128445e-18,3.8599497997893195e-07,2.4165253131869235e-12,0.0,9.609811132748692e-17,1.8123064041137695,0.0,0.0,2208
2,709,0.9010445475578308,3.25507275645284e-18,3.825655028322217e-07,3.661071446003916e-12,0.0,8.847996317433074e-17,1.8020888566970825,0.0,0.0,2209
2,710,0.9054895043373108,3.387667533898406e-18,4.0224782082987076e-07,5.310252237933355e-12,0.0,1.0251125585150034e-16,1.8109787702560425,0.0,0.0,2210
