observable,formula,experimental,theoretical,deviation_pct,complexity,pattern_type,quality
m_s_over_m_d,20*ζ(13)*ζ(9)^3,20.0,20.12320897295108,0.6160448647553984,8,product,14.600820340754511
m_s_over_m_d,20*ζ(9)^3*ζ(11),20.0,20.13068382791982,0.6534191395991051,8,product,14.595329564385061
m_s_over_m_d,20*ζ(11)*ζ(9)^3,20.0,20.13068382791982,0.6534191395991051,8,product,14.595329564385061
m_s_over_m_d,20*ζ(9)*ζ(9)^3,20.0,20.161148640593254,0.8057432029662692,8,product,14.572951140425468
m_s_over_m_d,20*ζ(9)^3*ζ(9),20.0,20.161148640593254,0.8057432029662692,8,product,14.572951140425468
m_s_over_m_d,20*ζ(7)*ζ(13)^2,20.0,20.17193528198422,0.859676409921093,8,product,14.56502763744074
m_s_over_m_d,20*ζ(13)^2*ζ(7),20.0,20.17193528198422,0.859676409921093,8,product,14.56502763744074
m_s_over_m_d,20*ζ(7)*ζ(13)^3,20.0,20.174410378443316,0.8720518922165789,8,product,14.563209515054885
m_s_over_m_d,20*ζ(13)^3*ζ(7),20.0,20.174410378443316,0.8720518922165789,8,product,14.563209515054885
m_s_over_m_d,20*ζ(7)*ζ(11)^2,20.0,20.18692397441879,0.9346198720939469,8,product,14.554017449474173
m_s_over_m_d,20*ζ(11)^2*ζ(7),20.0,20.18692397441879,0.9346198720939469,8,product,14.554017449474173
m_s_over_m_d,20*ζ(7)*ζ(11)^3,20.0,20.19690035224695,0.9845017612347462,8,product,14.546689138776422
m_s_over_m_d,20*ζ(11)^3*ζ(7),20.0,20.19690035224695,0.9845017612347462,8,product,14.546689138776422
m_s_over_m_d,20*ζ(3)*ζ(13)/ζ(3),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
m_s_over_m_d,20*ζ(5)*ζ(13)/ζ(5),20.0,20.002454,0.012270000000000891,9,triple_zeta,13.220570584264555
